FILENAME,FILTER,ORBIT,POSANGLE,DITHER,EXPOSURESET,OBSDATE,OBSTIME,EXPOTIME,FLUXA,FLUXB,SKY,PRIMARY_X,PRIMARY_Y,SECONDARY_X,SECONDARY_Y,CHISQ
icdg02agq_flt.fits,F125W,2,1.0,0,0,2014-04-11,09:46:59,88.435623,77874.6484375,188.8221435546875,0.7496423721313477,141.65277099609375,159.1184844970703,144.89453125,153.8484344482422,0.85097336769104
icdg02alq_flt.fits,F125W,2,1.0,1,2,2014-04-11,09:54:55,88.435623,77219.71875,192.45144653320312,0.6843070983886719,151.79693603515625,159.06558227539062,154.9929656982422,153.7781219482422,1.2336806058883667
icdg02anq_flt.fits,F125W,2,1.0,1,2,2014-04-11,09:56:42,88.435623,77989.484375,193.40748596191406,0.6336345672607422,151.79397583007812,159.05712890625,154.9609375,153.76718139648438,0.8843027949333191
icdg02aoq_flt.fits,F125W,2,1.0,1,2,2014-04-11,09:58:29,88.435623,77810.796875,200.23638916015625,0.6454057693481445,151.78695678710938,159.0570068359375,154.98593139648438,153.77108764648438,0.8375813364982605
icdg02arq_flt.fits,F125W,2,1.0,2,4,2014-04-11,10:04:39,88.435623,78413.3046875,199.15579223632812,0.6211929321289062,141.6144561767578,170.4261474609375,144.86328125,165.0554656982422,1.1628365516662598
icdg02asq_flt.fits,F125W,2,1.0,2,4,2014-04-11,10:06:26,88.435623,78506.1875,196.31246948242188,0.6124839782714844,141.6139373779297,170.4303741455078,144.8546905517578,165.0226593017578,0.8569759130477905
icdg02atq_flt.fits,F125W,2,1.0,2,4,2014-04-11,10:08:13,88.435623,78569.546875,196.42306518554688,0.592839241027832,141.6022186279297,170.4228973388672,144.8546905517578,165.0187530517578,0.8882975578308105
icdg02axq_flt.fits,F125W,2,1.0,3,6,2014-04-11,10:16:09,88.435623,77237.578125,202.1658477783203,0.6181497573852539,151.7354278564453,170.38587951660156,154.9453125,165.00936889648438,1.1826727390289307
icdg02ayq_flt.fits,F125W,2,1.0,3,6,2014-04-11,10:17:56,88.435623,77529.8359375,203.3577880859375,0.6084051132202148,151.7344970703125,170.388916015625,154.93515014648438,165.0203094482422,1.0420191287994385
icdg03baq_flt.fits,F125W,3,0.0,0,0,2014-04-11,11:19:03,88.435623,77956.921875,191.31678771972656,0.8590021133422852,134.95069885253906,161.43382263183594,139.96875,158.13436889648438,0.7466023564338684
icdg03bbq_flt.fits,F125W,3,0.0,0,0,2014-04-11,11:20:50,88.435623,78179.71875,191.70501708984375,0.7529106140136719,134.95021057128906,161.43038940429688,139.93203735351562,158.125,0.7037448287010193
icdg03bcq_flt.fits,F125W,3,0.0,0,0,2014-04-11,11:22:37,88.435623,78214.65625,195.28201293945312,0.7166376113891602,134.95062255859375,161.426513671875,139.93359375,158.1374969482422,0.8227919936180115
icdg03bhq_flt.fits,F125W,3,0.0,1,2,2014-04-11,11:30:33,88.435623,78591.421875,203.0066680908203,0.6718273162841797,145.0547332763672,161.36207580566406,150.0164031982422,158.06094360351562,1.1233114004135132
icdg03biq_flt.fits,F125W,3,0.0,1,2,2014-04-11,11:32:20,88.435623,78608.90625,197.1912384033203,0.6291532516479492,145.04791259765625,161.36016845703125,150.00390625,158.0617218017578,0.7120590806007385
icdg03bjq_flt.fits,F125W,3,0.0,1,2,2014-04-11,11:34:07,88.435623,78847.1640625,195.3321533203125,0.5787410736083984,145.05245971679688,161.36119079589844,149.99063110351562,158.0625,0.8499324917793274
icdg03bmq_flt.fits,F125W,3,0.0,2,4,2014-04-11,11:40:17,88.435623,77867.3125,184.6754608154297,0.659881591796875,134.8946990966797,172.7117919921875,139.8468780517578,169.4609375,1.179539442062378
icdg03bnq_flt.fits,F125W,3,0.0,2,4,2014-04-11,11:42:04,88.435623,78203.78125,182.92037963867188,0.6382160186767578,134.8927459716797,172.70831298828125,139.86953735351562,169.47500610351562,0.7677726149559021
icdg03boq_flt.fits,F125W,3,0.0,2,4,2014-04-11,11:43:51,88.435623,78195.6640625,185.5017852783203,0.6065196990966797,134.89169311523438,172.71408081054688,139.8640594482422,169.46328735351562,0.9121536016464233
icdg03bsq_flt.fits,F125W,3,0.0,3,6,2014-04-11,11:51:47,88.435623,77925.453125,187.29031372070312,0.6038980484008789,145.01312255859375,172.6787109375,149.99765014648438,169.4343719482422,1.0384459495544434
icdg03btq_flt.fits,F125W,3,0.0,3,6,2014-04-11,11:53:34,88.435623,78133.8515625,186.62730407714844,0.5874214172363281,145.01556396484375,172.67483520507812,150.0070343017578,169.42733764648438,0.8829024434089661
icdg03buq_flt.fits,F125W,3,0.0,3,6,2014-04-11,11:55:21,88.435623,78317.0390625,186.8851776123047,0.5821914672851562,145.0198211669922,172.68109130859375,150.0148468017578,169.4484405517578,1.0071659088134766
icdg04bzq_flt.fits,F125W,4,1.0,0,0,2014-04-11,12:54:41,88.435623,77938.859375,185.86399841308594,0.9034862518310547,141.6371612548828,159.0959930419922,144.90390014648438,153.80624389648438,0.7493658065795898
icdg04c0q_flt.fits,F125W,4,1.0,0,0,2014-04-11,12:56:28,88.435623,78127.96875,189.968994140625,0.8160820007324219,141.6326446533203,159.09226989746094,144.890625,153.80624389648438,0.7444308996200562
icdg04c1q_flt.fits,F125W,4,1.0,0,0,2014-04-11,12:58:15,88.435623,78241.2265625,184.4008026123047,0.7623796463012695,141.6332550048828,159.08486938476562,144.8757781982422,153.8039093017578,0.7274667620658875
icdg04c6q_flt.fits,F125W,4,1.0,1,2,2014-04-11,13:06:11,88.435623,77858.28125,184.4232940673828,0.6802845001220703,151.77842712402344,159.02760314941406,154.9812469482422,153.7078094482422,1.035689115524292
icdg04c7q_flt.fits,F125W,4,1.0,1,2,2014-04-11,13:07:58,88.435623,78020.0703125,190.59011840820312,0.623469352722168,151.7748565673828,159.02517700195312,154.94921875,153.7421875,0.726795494556427
icdg04c8q_flt.fits,F125W,4,1.0,1,2,2014-04-11,13:09:45,88.435623,78140.8515625,198.41517639160156,0.5932121276855469,151.77182006835938,159.02098083496094,154.9578094482422,153.7351531982422,0.7013506889343262
icdg04cbq_flt.fits,F125W,4,1.0,2,4,2014-04-11,13:15:55,88.435623,78269.765625,191.8658447265625,0.6358795166015625,141.59959411621094,170.39707946777344,144.86874389648438,165.0242156982422,0.9902756214141846
icdg04ccq_flt.fits,F125W,4,1.0,2,4,2014-04-11,13:17:42,88.435623,78559.59375,195.65489196777344,0.6278343200683594,141.59130859375,170.3906707763672,144.85702514648438,164.9968719482422,0.7169725298881531
icdg04cdq_flt.fits,F125W,4,1.0,2,4,2014-04-11,13:19:29,88.435623,78640.7265625,196.61949157714844,0.5626487731933594,141.5851287841797,170.38929748535156,144.82266235351562,164.9617156982422,0.6765409708023071
icdg04chq_flt.fits,F125W,4,1.0,3,6,2014-04-11,13:27:25,88.435623,77338.78125,198.3815155029297,0.6340503692626953,151.72073364257812,170.34361267089844,154.9453125,164.9609375,1.0340721607208252
icdg04ciq_flt.fits,F125W,4,1.0,3,6,2014-04-11,13:29:12,88.435623,77673.0703125,196.13209533691406,0.6043729782104492,151.72122192382812,170.3516845703125,154.9296875,164.9578094482422,0.7552431225776672
icdg04cjq_flt.fits,F125W,4,1.0,3,6,2014-04-11,13:30:59,88.435623,77876.1015625,194.0314483642578,0.573390007019043,151.72178649902344,170.35374450683594,154.9093780517578,164.96640014648438,0.8744084239006042
icdg05coq_flt.fits,F125W,5,0.0,0,0,2014-04-11,14:31:14,88.435623,77600.0625,189.86036682128906,0.8879909515380859,134.90623474121094,161.3959197998047,139.90859985351562,158.1015625,0.941298246383667
icdg05cpq_flt.fits,F125W,5,0.0,0,0,2014-04-11,14:33:01,88.435623,77859.6328125,188.71502685546875,0.783782958984375,134.9071807861328,161.39212036132812,139.89297485351562,158.0984344482422,0.8604110479354858
icdg05cqq_flt.fits,F125W,5,0.0,0,0,2014-04-11,14:34:48,88.435623,77995.96875,189.81399536132812,0.6944713592529297,134.90802001953125,161.38479614257812,139.89218139648438,158.0859375,1.033064365386963
icdg05cvq_flt.fits,F125W,5,0.0,1,2,2014-04-11,14:42:44,88.435623,78169.125,195.89524841308594,0.6794548034667969,145.01307678222656,161.31857299804688,149.9250030517578,158.0187530517578,1.3080129623413086
icdg05cwq_flt.fits,F125W,5,0.0,1,2,2014-04-11,14:44:31,88.435623,78392.9375,193.01614379882812,0.6248035430908203,145.0087127685547,161.3252716064453,149.94296264648438,158.00234985351562,1.0161739587783813
icdg05cxq_flt.fits,F125W,5,0.0,1,2,2014-04-11,14:46:18,88.435623,78321.3125,189.9112091064453,0.6103782653808594,145.00770568847656,161.32078552246094,149.95547485351562,157.9968719482422,1.1175378561019897
icdg05d0q_flt.fits,F125W,5,0.0,2,4,2014-04-11,14:52:28,88.435623,77489.0546875,184.65016174316406,0.7096033096313477,134.84996032714844,172.68209838867188,139.7624969482422,169.4250030517578,1.3066562414169312
icdg05d1q_flt.fits,F125W,5,0.0,2,4,2014-04-11,14:54:15,88.435623,77746.453125,183.84165954589844,0.6949424743652344,134.8459930419922,172.67913818359375,139.7703094482422,169.41952514648438,1.000373363494873
icdg05d2q_flt.fits,F125W,5,0.0,2,4,2014-04-11,14:56:02,88.435623,77747.03125,183.86387634277344,0.6380319595336914,134.8440399169922,172.67701721191406,139.7882843017578,169.43594360351562,1.2171382904052734
icdg05d6q_flt.fits,F125W,5,0.0,3,6,2014-04-11,15:03:58,88.435623,77787.796875,181.61087036132812,0.617919921875,144.97669982910156,172.63885498046875,149.9773406982422,169.38436889648438,1.1406959295272827
icdg05d7q_flt.fits,F125W,5,0.0,3,6,2014-04-11,15:05:45,88.435623,77908.8125,185.86605834960938,0.5723676681518555,144.97743225097656,172.6390838623047,149.9601593017578,169.39453125,0.900625467300415
icdg05d8q_flt.fits,F125W,5,0.0,3,6,2014-04-11,15:07:32,88.435623,78150.3125,184.8080596923828,0.5374050140380859,144.98094177246094,172.63723754882812,149.98202514648438,169.3820343017578,0.9417083263397217
icdg06ddq_flt.fits,F125W,6,1.0,0,0,2014-04-11,16:11:33,88.435623,77432.3125,185.77188110351562,0.7351016998291016,141.60057067871094,159.05218505859375,144.81640625,153.7453155517578,1.0063486099243164
icdg06deq_flt.fits,F125W,6,1.0,0,0,2014-04-11,16:13:20,88.435623,77915.828125,182.53759765625,0.6865034103393555,141.59585571289062,159.04141235351562,144.8234405517578,153.73202514648438,1.006011724472046
icdg06dfq_flt.fits,F125W,6,1.0,0,0,2014-04-11,16:15:07,88.435623,77916.1015625,180.16583251953125,0.6510009765625,141.58790588378906,159.04310607910156,144.8195343017578,153.7273406982422,0.9678846001625061
icdg06dkq_flt.fits,F125W,6,1.0,1,2,2014-04-11,16:23:03,88.435623,77803.140625,188.37448120117188,0.6565933227539062,151.72976684570312,158.9949188232422,154.9148406982422,153.6882781982422,1.174018144607544
icdg06dlq_flt.fits,F125W,6,1.0,1,2,2014-04-11,16:24:50,88.435623,77809.53125,193.42169189453125,0.6431970596313477,151.72341918945312,158.98846435546875,154.90390014648438,153.68203735351562,1.104744791984558
icdg06dmq_flt.fits,F125W,6,1.0,1,2,2014-04-11,16:26:37,88.435623,77929.2890625,194.857421875,0.5998029708862305,151.71478271484375,158.9805450439453,154.88827514648438,153.67031860351562,1.1703009605407715
icdg06dpq_flt.fits,F125W,6,1.0,2,4,2014-04-11,16:32:47,88.435623,78389.4609375,194.12867736816406,0.5989141464233398,141.54466247558594,170.36253356933594,144.79922485351562,164.9757843017578,1.1490799188613892
icdg06dqq_flt.fits,F125W,6,1.0,2,4,2014-04-11,16:34:34,88.435623,78630.546875,192.1176300048828,0.5862655639648438,141.54336547851562,170.35952758789062,144.8054656982422,164.93905639648438,0.9668965339660645
icdg06drq_flt.fits,F125W,6,1.0,2,4,2014-04-11,16:36:21,88.435623,78516.46875,191.0577392578125,0.5837669372558594,141.54302978515625,170.36097717285156,144.79296875,164.9773406982422,0.8959177136421204
icdg06dvq_flt.fits,F125W,6,1.0,3,6,2014-04-11,16:44:17,88.435623,77414.578125,198.4438934326172,0.6005868911743164,151.68545532226562,170.33505249023438,154.8953094482422,164.9539031982422,1.066924810409546
icdg06dwq_flt.fits,F125W,6,1.0,3,6,2014-04-11,16:46:04,88.435623,77727.109375,194.71893310546875,0.5629844665527344,151.68711853027344,170.34210205078125,154.9093780517578,164.94766235351562,0.8487955331802368
icdg06dxq_flt.fits,F125W,6,1.0,3,6,2014-04-11,16:47:51,88.435623,77843.8125,193.92579650878906,0.5660133361816406,151.69126892089844,170.3441925048828,154.91561889648438,164.94375610351562,0.9377501606941223
