FILENAME,FILTER,ORBIT,POSANGLE,DITHER,EXPOSURESET,OBSDATE,OBSTIME,EXPOTIME,FLUXA,FLUXB,SKY,PRIMARY_X,PRIMARY_Y,SECONDARY_X,SECONDARY_Y
icdg02axq_flt.fits,F125W,2,1.0,3,6,2014-04-11,10:16:09,88.435623,77241.0625,201.473907471,0.669118881226,151.739822388,170.389007568,154.944534302,164.989059448
icdg02ayq_flt.fits,F125W,2,1.0,3,6,2014-04-11,10:17:56,88.435623,77524.71875,202.610321045,0.663405418396,151.737548828,170.393432617,154.935943604,164.994537354
icdg03baq_flt.fits,F125W,3,0.0,0,0,2014-04-11,11:19:03,88.435623,77935.875,192.26914978,0.8701171875,134.950302124,161.432495117,139.946090698,158.118743896
icdg03bbq_flt.fits,F125W,3,0.0,0,0,2014-04-11,11:20:50,88.435623,78149.4375,191.595809937,0.763696670532,134.951858521,161.428161621,139.92578125,158.112503052
icdg03bcq_flt.fits,F125W,3,0.0,0,0,2014-04-11,11:22:37,88.435623,78175.5625,194.886398315,0.726083755493,134.951950073,161.427566528,139.928909302,158.124221802
icdg03bhq_flt.fits,F125W,3,0.0,1,2,2014-04-11,11:30:33,88.435623,78632.546875,202.731338501,0.671652793884,145.057189941,161.359817505,150.0234375,158.043746948
icdg03biq_flt.fits,F125W,3,0.0,1,2,2014-04-11,11:32:20,88.435623,78566.53125,197.977111816,0.637806892395,145.045654297,161.360122681,150.017974854,158.04296875
icdg03bjq_flt.fits,F125W,3,0.0,1,2,2014-04-11,11:34:07,88.435623,78826.1640625,195.756454468,0.589391708374,145.052566528,161.360229492,150.010940552,158.044525146
icdg03bmq_flt.fits,F125W,3,0.0,2,4,2014-04-11,11:40:17,88.435623,78043.015625,183.86088562,0.651547431946,134.895385742,172.707351685,139.857025146,169.4609375
icdg03bnq_flt.fits,F125W,3,0.0,2,4,2014-04-11,11:42:04,88.435623,78380.34375,182.788085938,0.633048057556,134.893692017,172.707077026,139.873443604,169.474212646
icdg03boq_flt.fits,F125W,3,0.0,2,4,2014-04-11,11:43:51,88.435623,78562.8984375,183.161117554,0.580279350281,134.889373779,172.703155518,139.87890625,169.459381104
icdg03bsq_flt.fits,F125W,3,0.0,3,6,2014-04-11,11:51:47,88.435623,78230.6875,188.127075195,0.638798713684,145.007843018,172.688842773,149.991409302,169.436721802
icdg03btq_flt.fits,F125W,3,0.0,3,6,2014-04-11,11:53:34,88.435623,78383.015625,186.467254639,0.631183624268,145.015151978,172.670425415,150.000778198,169.428909302
icdg03buq_flt.fits,F125W,3,0.0,3,6,2014-04-11,11:55:21,88.435623,78570.71875,186.743988037,0.625913619995,145.0206604,172.676101685,150.010162354,169.454681396
icdg04bzq_flt.fits,F125W,4,1.0,0,0,2014-04-11,12:54:41,88.435623,77959.578125,185.954605103,0.907106399536,141.636642456,159.096923828,144.896087646,153.806243896
icdg04c0q_flt.fits,F125W,4,1.0,0,0,2014-04-11,12:56:28,88.435623,78168.796875,189.669494629,0.821891784668,141.634613037,159.091293335,144.890625,153.799224854
icdg04c1q_flt.fits,F125W,4,1.0,0,0,2014-04-11,12:58:15,88.435623,78239.234375,184.013824463,0.771055221558,141.634750366,159.081939697,144.881256104,153.801559448
icdg04c6q_flt.fits,F125W,4,1.0,1,2,2014-04-11,13:06:11,88.435623,77838.2890625,184.713165283,0.677696228027,151.778533936,159.031890869,154.973434448,153.716400146
icdg04c7q_flt.fits,F125W,4,1.0,1,2,2014-04-11,13:07:58,88.435623,78059.375,189.839019775,0.624067306519,151.776367188,159.022460938,154.956253052,153.741409302
icdg04c8q_flt.fits,F125W,4,1.0,1,2,2014-04-11,13:09:45,88.435623,78157.7890625,197.374526978,0.599446296692,151.772277832,159.018585205,154.963287354,153.736724854
icdg04cbq_flt.fits,F125W,4,1.0,2,4,2014-04-11,13:15:55,88.435623,78245.65625,190.505706787,0.634943962097,141.601669312,170.396591187,144.865631104,165.007034302
icdg04ccq_flt.fits,F125W,4,1.0,2,4,2014-04-11,13:17:42,88.435623,78507.28125,194.87890625,0.635255813599,141.590957642,170.390579224,144.853912354,164.989837646
icdg04cdq_flt.fits,F125W,4,1.0,2,4,2014-04-11,13:19:29,88.435623,78567.5703125,196.683898926,0.572601318359,141.585418701,170.387939453,144.830474854,164.971099854
icdg04chq_flt.fits,F125W,4,1.0,3,6,2014-04-11,13:27:25,88.435623,77564.3515625,197.033477783,0.669053077698,151.720916748,170.343475342,154.942962646,164.961715698
icdg04ciq_flt.fits,F125W,4,1.0,3,6,2014-04-11,13:29:12,88.435623,77882.375,195.175933838,0.643570899963,151.721939087,170.351837158,154.925003052,164.959381104
icdg04cjq_flt.fits,F125W,4,1.0,3,6,2014-04-11,13:30:59,88.435623,78059.234375,193.864257812,0.618753433228,151.722335815,170.355072021,154.914840698,164.965621948
icdg05coq_flt.fits,F125W,5,0.0,0,0,2014-04-11,14:31:14,88.435623,77585.171875,189.670303345,0.899584770203,134.904403687,161.393798828,139.91015625,158.096878052
icdg05cpq_flt.fits,F125W,5,0.0,0,0,2014-04-11,14:33:01,88.435623,77839.203125,188.650054932,0.792409896851,134.90423584,161.39074707,139.899215698,158.08984375
icdg05cqq_flt.fits,F125W,5,0.0,0,0,2014-04-11,14:34:48,88.435623,77948.953125,189.548324585,0.70717048645,134.905853271,161.383834839,139.891403198,158.085159302
icdg05cvq_flt.fits,F125W,5,0.0,1,2,2014-04-11,14:42:44,88.435623,78349.796875,188.077941895,0.65452003479,145.041854858,161.3125,149.992965698,158.028121948
icdg05cwq_flt.fits,F125W,5,0.0,1,2,2014-04-11,14:44:31,88.435623,78577.328125,185.815246582,0.60681438446,145.03717041,161.321228027,149.99609375,158.014846802
icdg05cxq_flt.fits,F125W,5,0.0,1,2,2014-04-11,14:46:18,88.435623,78472.25,183.753540039,0.594181060791,145.036376953,161.314331055,150.004684448,158.014846802
icdg05d0q_flt.fits,F125W,5,0.0,2,4,2014-04-11,14:52:28,88.435623,77979.109375,175.579818726,0.665608406067,134.874267578,172.680892944,139.84765625,169.423431396
icdg05d1q_flt.fits,F125W,5,0.0,2,4,2014-04-11,14:54:15,88.435623,78258.890625,174.991287231,0.654823303223,134.87109375,172.676986694,139.857818604,169.41796875
icdg05d2q_flt.fits,F125W,5,0.0,2,4,2014-04-11,14:56:02,88.435623,78194.921875,176.356002808,0.602862358093,134.867248535,172.677490234,139.854690552,169.43359375
icdg05d6q_flt.fits,F125W,5,0.0,3,6,2014-04-11,15:03:58,88.435623,78024.5390625,181.320159912,0.660113334656,144.976364136,172.637771606,149.973434448,169.384368896
icdg05d7q_flt.fits,F125W,5,0.0,3,6,2014-04-11,15:05:45,88.435623,78160.796875,185.069534302,0.618945121765,144.977523804,172.638519287,149.964065552,169.392974854
icdg05d8q_flt.fits,F125W,5,0.0,3,6,2014-04-11,15:07:32,88.435623,78271.453125,185.561294556,0.604254722595,144.981796265,172.64263916,149.979690552,169.3984375
icdg06ddq_flt.fits,F125W,6,1.0,0,0,2014-04-11,16:11:33,88.435623,77413.796875,185.536010742,0.747515678406,141.597183228,159.047042847,144.8203125,153.747650146
icdg06deq_flt.fits,F125W,6,1.0,0,0,2014-04-11,16:13:20,88.435623,77889.78125,181.975708008,0.69660282135,141.592559814,159.033370972,144.831253052,153.744537354
icdg06dfq_flt.fits,F125W,6,1.0,0,0,2014-04-11,16:15:07,88.435623,77888.03125,179.615280151,0.664509773254,141.5831604,159.035522461,144.826568604,153.739837646
icdg06dkq_flt.fits,F125W,6,1.0,1,2,2014-04-11,16:23:03,88.435623,77911.3203125,188.045394897,0.652700424194,151.72756958,158.992843628,154.921096802,153.697662354
icdg06dlq_flt.fits,F125W,6,1.0,1,2,2014-04-11,16:24:50,88.435623,77878.609375,192.84375,0.645911216736,151.721405029,158.985641479,154.910934448,153.69140625
icdg06dmq_flt.fits,F125W,6,1.0,1,2,2014-04-11,16:26:37,88.435623,78034.5625,193.729476929,0.602335929871,151.707336426,158.975769043,154.903900146,153.6796875
icdg06dpq_flt.fits,F125W,6,1.0,2,4,2014-04-11,16:32:47,88.435623,78452.546875,194.018508911,0.597151756287,141.542541504,170.360183716,144.79296875,164.978912354
icdg06dqq_flt.fits,F125W,6,1.0,2,4,2014-04-11,16:34:34,88.435623,78636.875,192.116409302,0.590628623962,141.540237427,170.358093262,144.807815552,164.954681396
icdg06drq_flt.fits,F125W,6,1.0,2,4,2014-04-11,16:36:21,88.435623,78562.4375,190.751022339,0.589475631714,141.540649414,170.358901978,144.794525146,164.978118896
icdg06dvq_flt.fits,F125W,6,1.0,3,6,2014-04-11,16:44:17,88.435623,77639.3203125,197.838699341,0.635575294495,151.684158325,170.332733154,154.90234375,164.953125
icdg06dwq_flt.fits,F125W,6,1.0,3,6,2014-04-11,16:46:04,88.435623,77953.734375,194.478118896,0.600296020508,151.685150146,170.340301514,154.910934448,164.950775146
icdg06dxq_flt.fits,F125W,6,1.0,3,6,2014-04-11,16:47:51,88.435623,78018.09375,193.577148438,0.608778953552,151.688659668,170.343734741,154.918746948,164.949996948
