FILENAME,FILTER,ORBIT,POSANGLE,DITHER,EXPOSURESET,OBSDATE,OBSTIME,EXPOTIME,FLUXA,FLUXB,SKY,PRIMARY_X,PRIMARY_Y,SECONDARY_X,SECONDARY_Y
icdg03bkq_flt.fits,F160W,3,0.0,1,3,2014-04-11,11:36:00,88.435623,64217.78125,316.521026611,0.301313400269,144.979049683,161.529602051,149.919525146,158.247650146
icdg03blq_flt.fits,F160W,3,0.0,1,3,2014-04-11,11:37:47,88.435623,64213.96875,317.57409668,0.325078010559,144.95539856,161.512939453,149.922653198,158.275787354
icdg03bpq_flt.fits,F160W,3,0.0,2,5,2014-04-11,11:45:44,88.435623,64192.015625,317.094268799,0.286038398743,134.763870239,172.887710571,139.77734375,169.635940552
icdg03bqq_flt.fits,F160W,3,0.0,2,5,2014-04-11,11:47:31,88.435623,64230.2890625,314.028137207,0.328304290771,134.759567261,172.890380859,139.76953125,169.646087646
icdg03brq_flt.fits,F160W,3,0.0,2,5,2014-04-11,11:49:18,88.435623,64460.5117188,308.999664307,0.277991294861,134.764709473,172.890670776,139.767181396,169.641403198
icdg03bvq_flt.fits,F160W,3,0.0,3,7,2014-04-11,11:57:14,88.435623,64320.4882812,299.832122803,0.306741714478,144.919723511,172.847167969,149.912506104,169.571868896
icdg03bwq_flt.fits,F160W,3,0.0,3,7,2014-04-11,11:59:01,88.435623,64299.0351562,308.788574219,0.278012275696,144.914093018,172.854675293,149.935943604,169.578125
icdg03bxq_flt.fits,F160W,3,0.0,3,7,2014-04-11,12:00:48,88.435623,64138.703125,316.118255615,0.306306838989,144.919708252,172.858505249,149.897659302,169.607818604
icdg04c2q_flt.fits,F160W,4,1.0,0,1,2014-04-11,13:00:08,88.435623,63908.609375,311.45135498,0.386232376099,141.561447144,159.228683472,144.7734375,153.909378052
icdg04c4q_flt.fits,F160W,4,1.0,0,1,2014-04-11,13:01:55,88.435623,63851.0,315.054504395,0.391298294067,141.559753418,159.225982666,144.771881104,153.895309448
icdg04c5q_flt.fits,F160W,4,1.0,0,1,2014-04-11,13:03:42,88.435623,63933.6601562,313.666625977,0.398927688599,141.555908203,159.220275879,144.778121948,153.90234375
icdg04c9q_flt.fits,F160W,4,1.0,1,3,2014-04-11,13:11:38,88.435623,63607.5820312,323.497436523,0.347838401794,151.660339355,159.205795288,154.8515625,153.837493896
icdg04caq_flt.fits,F160W,4,1.0,1,3,2014-04-11,13:13:25,88.435623,63371.5664062,316.954284668,0.413737297058,151.667495728,159.163238525,154.853912354,153.840621948
icdg04ceq_flt.fits,F160W,4,1.0,2,5,2014-04-11,13:21:22,88.435623,63694.2695312,311.988189697,0.348300933838,141.489334106,170.481292725,144.743743896,165.165618896
icdg04cfq_flt.fits,F160W,4,1.0,2,5,2014-04-11,13:23:09,88.435623,63918.7226562,313.429382324,0.32506275177,141.483779907,170.502685547,144.721099854,165.134368896
icdg04cgq_flt.fits,F160W,4,1.0,2,5,2014-04-11,13:24:56,88.435623,63721.9101562,310.470916748,0.362212181091,141.483306885,170.485870361,144.720306396,165.146881104
icdg04ckq_flt.fits,F160W,4,1.0,3,7,2014-04-11,13:32:52,88.435623,63778.2265625,317.534973145,0.350925445557,151.605911255,170.4581604,154.8359375,165.149215698
icdg04clq_flt.fits,F160W,4,1.0,3,7,2014-04-11,13:34:39,88.435623,63578.6757812,315.206939697,0.356397628784,151.594055176,170.461105347,154.8515625,165.165618896
icdg04cmq_flt.fits,F160W,4,1.0,3,7,2014-04-11,13:36:26,88.435623,63621.8359375,318.55078125,0.353918075562,151.599563599,170.469573975,154.84765625,165.162506104
icdg05crq_flt.fits,F160W,5,0.0,0,1,2014-04-11,14:36:41,88.435623,63761.6523438,308.726409912,0.362149238586,134.778182983,161.547424316,139.778121948,158.286712646
icdg05ctq_flt.fits,F160W,5,0.0,0,1,2014-04-11,14:38:28,88.435623,63905.59375,317.233306885,0.366690635681,134.776580811,161.542327881,139.774993896,158.270309448
icdg05cuq_flt.fits,F160W,5,0.0,0,1,2014-04-11,14:40:15,88.435623,63592.1953125,321.755187988,0.368473052979,134.772079468,161.542098999,139.78125,158.278121948
icdg05cyq_flt.fits,F160W,5,0.0,1,3,2014-04-11,14:48:11,88.435623,64043.4296875,318.354553223,0.30606842041,144.899810791,161.464752197,149.877349854,158.224212646
icdg05czq_flt.fits,F160W,5,0.0,1,3,2014-04-11,14:49:58,88.435623,64311.9804688,312.008361816,0.319436073303,144.89151001,161.460784912,149.874221802,158.216400146
icdg05d3q_flt.fits,F160W,5,0.0,2,5,2014-04-11,14:57:55,88.435623,64135.15625,302.471099854,0.327820777893,134.700286865,172.857116699,139.719528198,169.59765625
icdg05d4q_flt.fits,F160W,5,0.0,2,5,2014-04-11,14:59:42,88.435623,64266.765625,307.690124512,0.306640625,134.692611694,172.862701416,139.714065552,169.585159302
icdg05d5q_flt.fits,F160W,5,0.0,2,5,2014-04-11,15:01:29,88.435623,64252.9101562,312.549591064,0.295439720154,134.69921875,172.863876343,139.716400146,169.6015625
icdg05d9q_flt.fits,F160W,5,0.0,3,7,2014-04-11,15:09:25,88.435623,64159.4414062,306.202056885,0.292188644409,144.886398315,172.79145813,149.885940552,169.555465698
icdg05daq_flt.fits,F160W,5,0.0,3,7,2014-04-11,15:11:12,88.435623,63905.3515625,309.134460449,0.338272094727,144.886672974,172.793014526,149.884368896,169.557815552
icdg05dbq_flt.fits,F160W,5,0.0,3,7,2014-04-11,15:12:59,88.435623,64150.9179688,313.002563477,0.292162895203,144.887649536,172.794570923,149.876556396,169.560943604
icdg06dgq_flt.fits,F160W,6,1.0,0,1,2014-04-11,16:17:00,88.435623,63227.3359375,314.546478271,0.383516311646,141.528625488,159.207550049,144.751556396,153.875
icdg06diq_flt.fits,F160W,6,1.0,0,1,2014-04-11,16:18:47,88.435623,63547.3945312,309.97354126,0.366827964783,141.518920898,159.206253052,144.734375,153.8671875
icdg06djq_flt.fits,F160W,6,1.0,0,1,2014-04-11,16:20:34,88.435623,63627.3398438,313.962127686,0.340116500854,141.515045166,159.199981689,144.721099854,153.875
icdg06dnq_flt.fits,F160W,6,1.0,1,3,2014-04-11,16:28:30,88.435623,63902.8710938,312.796264648,0.366963386536,151.604034424,159.113311768,154.842971802,153.818756104
icdg06doq_flt.fits,F160W,6,1.0,1,3,2014-04-11,16:30:17,88.435623,63620.7851562,318.026611328,0.331099510193,151.589187622,159.111679077,154.82421875,153.80078125
icdg06dsq_flt.fits,F160W,6,1.0,2,5,2014-04-11,16:38:14,88.435623,63662.8398438,306.191986084,0.348689079285,141.449676514,170.4559021,144.680465698,165.121871948
icdg06dtq_flt.fits,F160W,6,1.0,2,5,2014-04-11,16:40:01,88.435623,63618.2890625,311.433563232,0.360246658325,141.449691772,170.468673706,144.664840698,165.129684448
icdg06duq_flt.fits,F160W,6,1.0,2,5,2014-04-11,16:41:48,88.435623,63768.6289062,309.437408447,0.31653881073,141.450805664,170.459899902,144.678909302,165.121871948
icdg06dyq_flt.fits,F160W,6,1.0,3,7,2014-04-11,16:49:44,88.435623,63669.2578125,309.676025391,0.356957435608,151.566207886,170.453369141,154.823440552,165.140625
icdg06dzq_flt.fits,F160W,6,1.0,3,7,2014-04-11,16:51:31,88.435623,63628.90625,321.010955811,0.358364105225,151.576599121,170.454284668,154.831253052,165.133590698
icdg06e0q_flt.fits,F160W,6,1.0,3,7,2014-04-11,16:53:18,88.435623,63779.2265625,311.766601562,0.318899154663,151.579177856,170.453948975,154.822662354,165.143753052
