FILENAME,FILTER,ORBIT,POSANGLE,DITHER,EXPOSURESET,OBSDATE,OBSTIME,EXPOTIME,FLUXA,FLUXB,SKY,PRIMARY_X,PRIMARY_Y,SECONDARY_X,SECONDARY_Y
icdg01zzq_flt.fits,F125W,1,0.0,3,8,2014-04-11,08:40:31,88.435623,77458.6328125,182.541809082,0.663061141968,145.043212891,172.663604736,150.015625,169.415618896
icdg02aeq_flt.fits,F125W,2,1.0,0,0,2014-04-11,09:43:25,88.435623,77857.21875,193.393676758,0.856225013733,141.663391113,159.118331909,144.908599854,153.837493896
icdg02afq_flt.fits,F125W,2,1.0,0,0,2014-04-11,09:45:12,88.435623,77963.3984375,191.648178101,0.799100875854,141.661529541,159.116729736,144.896881104,153.829681396
icdg02agq_flt.fits,F125W,2,1.0,0,0,2014-04-11,09:46:59,88.435623,77896.421875,188.586257935,0.755467414856,141.659118652,159.118560791,144.893753052,153.835159302
icdg02alq_flt.fits,F125W,2,1.0,1,2,2014-04-11,09:54:55,88.435623,77264.859375,191.35067749,0.675436019897,151.790527344,159.086090088,154.974212646,153.771087646
icdg02anq_flt.fits,F125W,2,1.0,1,2,2014-04-11,09:56:42,88.435623,77998.2265625,192.963562012,0.635820388794,151.789031982,159.074371338,154.949996948,153.767181396
icdg02aoq_flt.fits,F125W,2,1.0,1,2,2014-04-11,09:58:29,88.435623,77843.25,199.596313477,0.649565696716,151.784011841,159.073379517,154.967193604,153.766403198
icdg02arq_flt.fits,F125W,2,1.0,2,4,2014-04-11,10:04:39,88.435623,78334.4453125,198.096313477,0.628005027771,141.622817993,170.434265137,144.864059448,165.026565552
icdg02asq_flt.fits,F125W,2,1.0,2,4,2014-04-11,10:06:26,88.435623,78425.796875,195.934326172,0.62758731842,141.623214722,170.438034058,144.853912354,165.00390625
icdg02atq_flt.fits,F125W,2,1.0,2,4,2014-04-11,10:08:13,88.435623,78423.828125,196.012130737,0.610710144043,141.598388672,170.431503296,144.853912354,165.004684448
icdg02axq_flt.fits,F125W,2,1.0,3,6,2014-04-11,10:16:09,88.435623,77196.546875,201.102020264,0.674380302429,151.749191284,170.392929077,154.942184448,164.982818604
icdg02ayq_flt.fits,F125W,2,1.0,3,6,2014-04-11,10:17:56,88.435623,77463.28125,203.050384521,0.670185089111,151.746139526,170.402023315,154.939849854,164.997650146
icdg03baq_flt.fits,F125W,3,0.0,0,0,2014-04-11,11:19:03,88.435623,77925.9375,192.572906494,0.872756004333,134.950302124,161.437973022,139.949996948,158.114059448
icdg03bbq_flt.fits,F125W,3,0.0,0,0,2014-04-11,11:20:50,88.435623,78049.71875,189.865631104,0.790391921997,134.960449219,161.435195923,139.92578125,158.134368896
icdg03bcq_flt.fits,F125W,3,0.0,0,0,2014-04-11,11:22:37,88.435623,78066.671875,193.221740723,0.753450393677,134.960540771,161.43536377,139.928131104,158.142181396
icdg03bhq_flt.fits,F125W,3,0.0,1,2,2014-04-11,11:30:33,88.435623,78710.484375,197.928878784,0.64857673645,145.090789795,161.348876953,150.037506104,158.050003052
icdg03biq_flt.fits,F125W,3,0.0,1,2,2014-04-11,11:32:20,88.435623,78712.1875,193.451156616,0.611598968506,145.078475952,161.349960327,150.02734375,158.0546875
icdg03bjq_flt.fits,F125W,3,0.0,1,2,2014-04-11,11:34:07,88.435623,78857.4375,195.689178467,0.589314460754,145.041625977,161.351623535,150.017181396,158.052337646
icdg03bmq_flt.fits,F125W,3,0.0,2,4,2014-04-11,11:40:17,88.435623,78031.9765625,184.236312866,0.654071807861,134.892272949,172.70111084,139.859375,169.453903198
icdg03bnq_flt.fits,F125W,3,0.0,2,4,2014-04-11,11:42:04,88.435623,78372.2578125,182.896377563,0.635136604309,134.891342163,172.700042725,139.879684448,169.464065552
icdg03boq_flt.fits,F125W,3,0.0,2,4,2014-04-11,11:43:51,88.435623,78558.96875,183.242355347,0.581834793091,134.889373779,172.694564819,139.8828125,169.453125
icdg03bsq_flt.fits,F125W,3,0.0,3,6,2014-04-11,11:51:47,88.435623,78227.0703125,188.090393066,0.639736175537,145.004730225,172.680252075,149.993743896,169.439849854
icdg03btq_flt.fits,F125W,3,0.0,3,6,2014-04-11,11:53:34,88.435623,78374.921875,186.672042847,0.632185935974,145.008911133,172.668075562,149.99609375,169.435150146
icdg03buq_flt.fits,F125W,3,0.0,3,6,2014-04-11,11:55:21,88.435623,78561.7578125,186.586425781,0.626677513123,145.012069702,172.671417236,150.010940552,169.446090698
icdg04bzq_flt.fits,F125W,4,1.0,0,0,2014-04-11,12:54:41,88.435623,77942.6875,186.015426636,0.909543991089,141.647583008,159.103179932,144.896087646,153.803909302
icdg04c0q_flt.fits,F125W,4,1.0,0,0,2014-04-11,12:56:28,88.435623,78146.8828125,189.757965088,0.824994087219,141.645553589,159.099105835,144.889846802,153.800003052
icdg04c1q_flt.fits,F125W,4,1.0,0,0,2014-04-11,12:58:15,88.435623,78249.59375,184.161132812,0.772556304932,141.64491272,159.092880249,144.881256104,153.801559448
icdg04c6q_flt.fits,F125W,4,1.0,1,2,2014-04-11,13:06:11,88.435623,77833.109375,184.395568848,0.679065704346,151.778533936,159.021728516,154.969528198,153.715621948
icdg04c7q_flt.fits,F125W,4,1.0,1,2,2014-04-11,13:07:58,88.435623,78064.515625,189.346710205,0.624003410339,151.777145386,159.013870239,154.946090698,153.73828125
icdg04c8q_flt.fits,F125W,4,1.0,1,2,2014-04-11,13:09:45,88.435623,78163.484375,196.762680054,0.599292755127,151.774627686,159.010772705,154.956253052,153.732818604
icdg04cbq_flt.fits,F125W,4,1.0,2,4,2014-04-11,13:15:55,88.435623,78168.109375,191.223754883,0.643132209778,141.593856812,170.404403687,144.87109375,165.008590698
icdg04ccq_flt.fits,F125W,4,1.0,2,4,2014-04-11,13:17:42,88.435623,78442.140625,194.948181152,0.641771316528,141.58001709,170.394485474,144.864059448,164.98828125
icdg04cdq_flt.fits,F125W,4,1.0,2,4,2014-04-11,13:19:29,88.435623,78478.796875,196.447906494,0.579965591431,141.574478149,170.391067505,144.817962646,164.955474854
icdg04chq_flt.fits,F125W,4,1.0,3,6,2014-04-11,13:27:25,88.435623,77562.796875,195.986450195,0.671607017517,151.722488403,170.337234497,154.939849854,164.94921875
icdg04ciq_flt.fits,F125W,4,1.0,3,6,2014-04-11,13:29:12,88.435623,77870.625,194.525680542,0.647112846375,151.724273682,170.342453003,154.927337646,164.956253052
icdg04cjq_flt.fits,F125W,4,1.0,3,6,2014-04-11,13:30:59,88.435623,78046.296875,193.076293945,0.622126579285,151.723907471,170.344909668,154.910934448,164.952346802
icdg05coq_flt.fits,F125W,5,0.0,0,0,2014-04-11,14:31:14,88.435623,77589.5859375,189.024765015,0.901071548462,134.898147583,161.397705078,139.91015625,158.096099854
icdg05cpq_flt.fits,F125W,5,0.0,0,0,2014-04-11,14:33:01,88.435623,77830.7578125,188.886947632,0.794925689697,134.897994995,161.393081665,139.892181396,158.091400146
icdg05cqq_flt.fits,F125W,5,0.0,0,0,2014-04-11,14:34:48,88.435623,77944.328125,189.493621826,0.709386825562,134.898834229,161.379928589,139.891403198,158.080474854
icdg05cvq_flt.fits,F125W,5,0.0,1,2,2014-04-11,14:42:44,88.435623,78335.4140625,188.374343872,0.657564163208,145.032485962,161.3203125,149.987503052,158.037506104
icdg05cwq_flt.fits,F125W,5,0.0,1,2,2014-04-11,14:44:31,88.435623,78577.796875,185.418731689,0.608212471008,145.027801514,161.325912476,149.997650146,158.024993896
icdg05cxq_flt.fits,F125W,5,0.0,1,2,2014-04-11,14:46:18,88.435623,78462.265625,183.850601196,0.596517562866,145.026992798,161.321365356,149.998443604,158.014846802
icdg05d0q_flt.fits,F125W,5,0.0,2,4,2014-04-11,14:52:28,88.435623,77959.9375,176.233474731,0.667217254639,134.879745483,172.674636841,139.842971802,169.4375
icdg05d1q_flt.fits,F125W,5,0.0,2,4,2014-04-11,14:54:15,88.435623,78242.390625,175.383422852,0.656284332275,134.877349854,172.672302246,139.86328125,169.42578125
icdg05d2q_flt.fits,F125W,5,0.0,2,4,2014-04-11,14:56:02,88.435623,78177.40625,177.026138306,0.60458278656,134.875061035,172.672805786,139.854690552,169.442962646
icdg05d6q_flt.fits,F125W,5,0.0,3,6,2014-04-11,15:03:58,88.435623,78006.3359375,181.823654175,0.662900924683,144.983398438,172.649475098,149.974212646,169.375
icdg05d7q_flt.fits,F125W,5,0.0,3,6,2014-04-11,15:05:45,88.435623,78143.1484375,185.751602173,0.621518135071,144.983779907,172.651016235,149.9609375,169.403900146
icdg05d8q_flt.fits,F125W,5,0.0,3,6,2014-04-11,15:07:32,88.435623,78256.03125,186.139373779,0.606474876404,144.988052368,172.653579712,149.9765625,169.400787354
icdg06ddq_flt.fits,F125W,6,1.0,0,0,2014-04-11,16:11:33,88.435623,77367.90625,186.075531006,0.75381565094,141.587036133,159.042358398,144.807037354,153.7578125
icdg06deq_flt.fits,F125W,6,1.0,0,0,2014-04-11,16:13:20,88.435623,77864.7578125,181.996520996,0.700277328491,141.58241272,159.023208618,144.829681396,153.742965698
icdg06dfq_flt.fits,F125W,6,1.0,0,0,2014-04-11,16:15:07,88.435623,77870.484375,179.642654419,0.667229652405,141.572998047,159.025360107,144.814849854,153.736724854
icdg06dkq_flt.fits,F125W,6,1.0,1,2,2014-04-11,16:23:03,88.435623,77881.7421875,187.970611572,0.656853675842,151.733032227,158.995956421,154.920318604,153.685943604
icdg06dlq_flt.fits,F125W,6,1.0,1,2,2014-04-11,16:24:50,88.435623,77847.71875,192.827590942,0.650562286377,151.722976685,158.991104126,154.91015625,153.682815552
icdg06dmq_flt.fits,F125W,6,1.0,1,2,2014-04-11,16:26:37,88.435623,78010.65625,194.145843506,0.605857849121,151.702651978,158.985137939,154.895309448,153.672653198
icdg06dpq_flt.fits,F125W,6,1.0,2,4,2014-04-11,16:32:47,88.435623,78444.53125,193.475708008,0.598069190979,141.548019409,170.350814819,144.791412354,164.971099854
icdg06dqq_flt.fits,F125W,6,1.0,2,4,2014-04-11,16:34:34,88.435623,78633.640625,191.713760376,0.591440200806,141.547271729,170.348724365,144.799224854,164.946090698
icdg06drq_flt.fits,F125W,6,1.0,2,4,2014-04-11,16:36:21,88.435623,78550.34375,190.372131348,0.590452194214,141.546905518,170.350311279,144.787506104,164.970306396
icdg06dvq_flt.fits,F125W,6,1.0,3,6,2014-04-11,16:44:17,88.435623,77642.640625,197.475860596,0.635936737061,151.677124023,170.332733154,154.903900146,164.952346802
icdg06dwq_flt.fits,F125W,6,1.0,3,6,2014-04-11,16:46:04,88.435623,77958.46875,193.930007935,0.600793838501,151.677337646,170.336395264,154.9140625,164.947662354
icdg06dxq_flt.fits,F125W,6,1.0,3,6,2014-04-11,16:47:51,88.435623,78024.1875,193.106521606,0.609258651733,151.680847168,170.338256836,154.913284302,164.946868896
