FILENAME,FILTER,ORBIT,POSANGLE,DITHER,EXPOSURESET,OBSDATE,OBSTIME,EXPOTIME,FLUXA,FLUXB,SKY,PRIMARY_X,PRIMARY_Y,SECONDARY_X,SECONDARY_Y
icdg04c2q_flt.fits,F160W,4,1.0,0,1,2014-04-11,13:00:08,88.435623,63925.2539062,310.510162354,0.384168624878,141.565353394,159.235717773,144.779693604,153.907806396
icdg04c4q_flt.fits,F160W,4,1.0,0,1,2014-04-11,13:01:55,88.435623,63857.4140625,314.686248779,0.39054107666,141.56288147,159.229888916,144.771087646,153.896881104
icdg04c5q_flt.fits,F160W,4,1.0,0,1,2014-04-11,13:03:42,88.435623,63938.2226562,313.413085938,0.3984375,141.555908203,159.218704224,144.780471802,153.907806396
icdg04c9q_flt.fits,F160W,4,1.0,1,3,2014-04-11,13:11:38,88.435623,63631.8984375,322.524200439,0.345285415649,151.656433105,159.190185547,154.850784302,153.838287354
icdg04caq_flt.fits,F160W,4,1.0,1,3,2014-04-11,13:13:25,88.435623,63254.515625,321.146942139,0.407145500183,151.658905029,159.184341431,154.846099854,153.827346802
icdg04ceq_flt.fits,F160W,4,1.0,2,5,2014-04-11,13:21:22,88.435623,63716.8632812,310.771362305,0.340493202209,141.496368408,170.486755371,144.739059448,165.161712646
icdg04cfq_flt.fits,F160W,4,1.0,2,5,2014-04-11,13:23:09,88.435623,63941.5546875,312.848571777,0.316979408264,141.491592407,170.499557495,144.721099854,165.142974854
icdg04cgq_flt.fits,F160W,4,1.0,2,5,2014-04-11,13:24:56,88.435623,63750.4414062,309.060058594,0.354140281677,141.491897583,170.489776611,144.728912354,165.151565552
icdg04ckq_flt.fits,F160W,4,1.0,3,7,2014-04-11,13:32:52,88.435623,63794.203125,316.877227783,0.344898223877,151.61138916,170.465194702,154.8359375,165.153121948
icdg04clq_flt.fits,F160W,4,1.0,3,7,2014-04-11,13:34:39,88.435623,63814.2421875,312.450927734,0.312070846558,151.612792969,170.468139648,154.850784302,165.153900146
icdg04cmq_flt.fits,F160W,4,1.0,3,7,2014-04-11,13:36:26,88.435623,63667.8007812,316.820587158,0.344651222229,151.61126709,170.475814819,154.850784302,165.162506104
icdg05crq_flt.fits,F160W,5,0.0,0,1,2014-04-11,14:36:41,88.435623,63767.1875,309.20791626,0.361476898193,134.777404785,161.543518066,139.780471802,158.283599854
icdg05ctq_flt.fits,F160W,5,0.0,0,1,2014-04-11,14:38:28,88.435623,63728.0507812,319.303314209,0.408320426941,134.770324707,161.535293579,139.772659302,158.272659302
icdg05cuq_flt.fits,F160W,5,0.0,0,1,2014-04-11,14:40:15,88.435623,63581.046875,323.845306396,0.368809700012,134.765045166,161.536636353,139.776565552,158.283599854
icdg05cyq_flt.fits,F160W,5,0.0,1,3,2014-04-11,14:48:11,88.435623,64056.0976562,317.34362793,0.303433418274,144.908401489,161.471008301,149.876556396,158.232818604
icdg05czq_flt.fits,F160W,5,0.0,1,3,2014-04-11,14:49:58,88.435623,64222.2382812,309.981872559,0.354278564453,144.904022217,161.470947266,149.861724854,158.209381104
icdg05d3q_flt.fits,F160W,5,0.0,2,5,2014-04-11,14:57:55,88.435623,64173.5078125,301.854888916,0.319687843323,134.71043396,172.846191406,139.72265625,169.598434448
icdg05d4q_flt.fits,F160W,5,0.0,2,5,2014-04-11,14:59:42,88.435623,64284.0507812,307.679016113,0.3012342453,134.703552246,172.850189209,139.717971802,169.594528198
icdg05d5q_flt.fits,F160W,5,0.0,2,5,2014-04-11,15:01:29,88.435623,64281.7226562,312.063720703,0.288684844971,134.710174561,172.851379395,139.719528198,169.600784302
icdg05d9q_flt.fits,F160W,5,0.0,3,7,2014-04-11,15:09:25,88.435623,64153.796875,306.679229736,0.291881561279,144.883270264,172.800048828,149.879684448,169.555465698
icdg05daq_flt.fits,F160W,5,0.0,3,7,2014-04-11,15:11:12,88.435623,63984.9257812,309.420684814,0.331928253174,144.88432312,172.803161621,149.876556396,169.560943604
icdg05dbq_flt.fits,F160W,5,0.0,3,7,2014-04-11,15:12:59,88.435623,64228.9804688,312.054748535,0.28532409668,144.886077881,172.804718018,149.877349854,169.56640625
icdg06dgq_flt.fits,F160W,6,1.0,0,1,2014-04-11,16:17:00,88.435623,63277.4453125,312.724151611,0.411205291748,141.512207031,159.190368652,144.747650146,153.876556396
icdg06diq_flt.fits,F160W,6,1.0,0,1,2014-04-11,16:18:47,88.435623,63597.2148438,308.573638916,0.393710136414,141.50642395,159.1875,144.728912354,153.865631104
icdg06djq_flt.fits,F160W,6,1.0,0,1,2014-04-11,16:20:34,88.435623,63678.0820312,312.290527344,0.366151809692,141.504104614,159.179672241,144.725006104,153.877349854
icdg06dnq_flt.fits,F160W,6,1.0,1,3,2014-04-11,16:28:30,88.435623,63921.140625,312.203735352,0.361277580261,151.60949707,159.114868164,154.842971802,153.8203125
icdg06doq_flt.fits,F160W,6,1.0,1,3,2014-04-11,16:30:17,88.435623,63810.5039062,317.436859131,0.314374923706,151.600128174,159.112457275,154.825775146,153.806243896
icdg06dsq_flt.fits,F160W,6,1.0,2,5,2014-04-11,16:38:14,88.435623,63666.4765625,306.09866333,0.347779273987,141.453582764,170.462936401,144.685150146,165.126556396
icdg06dtq_flt.fits,F160W,6,1.0,2,5,2014-04-11,16:40:01,88.435623,63641.1835938,310.31640625,0.357280731201,141.453598022,170.477264404,144.671096802,165.139068604
icdg06duq_flt.fits,F160W,6,1.0,2,5,2014-04-11,16:41:48,88.435623,63776.3085938,309.184265137,0.314947128296,141.455490112,170.468490601,144.682815552,165.125
icdg06dyq_flt.fits,F160W,6,1.0,3,7,2014-04-11,16:49:44,88.435623,63729.8789062,309.178833008,0.329020500183,151.581832886,170.459625244,154.824996948,165.1328125
icdg06dzq_flt.fits,F160W,6,1.0,3,7,2014-04-11,16:51:31,88.435623,63637.28125,320.736846924,0.355292320251,151.587524414,170.46131897,154.834381104,165.13671875
icdg06e0q_flt.fits,F160W,6,1.0,3,7,2014-04-11,16:53:18,88.435623,63776.875,312.291351318,0.316361427307,151.58934021,170.460983276,154.821090698,165.1484375
