FILENAME,FILTER,ORBIT,POSANG,DITHER,EXPOSURE_SET,OBS_DATE,OBS_TIME,EXPOSURE_TIME,XOFF,YOFF,XCENTER,YCENTER,PSF_ID,PSF_AMPLITUTE,SKY_LEVEL,SKY_SIGMA,FLUX,FLUXERR,XFWHM,YFWHM,CONTAMINATED
icdg10v7q_noramp.fits,F160W,10,129.0,0,9,2013-10-16,21:10:13,14.970785,16.046096801757812,8.338722229003906,129.10324096679688,222.3209686279297,31.0,1.0226988792419434,-0.1695551574230194,2.4380626678466797,7926.02783203125,34.15217208862305,1.3901960849761963,1.5948512554168701,0.0
icdg10v8q_noramp.fits,F160W,10,129.0,0,9,2013-10-16,21:10:46,14.970785,16.047813415527344,8.340530395507812,129.12060546875,222.32347106933594,31.0,1.0216429233551025,-0.12278085201978683,2.3852438926696777,7936.60009765625,34.06599426269531,1.4024407863616943,1.6025238037109375,0.0
icdg10v9q_noramp.fits,F125W,10,129.0,0,10,2013-10-16,21:11:25,29.663755,15.966278076171875,8.299354553222656,129.1874542236328,222.13865661621094,27.0,1.021280288696289,-0.09625215828418732,1.5381288528442383,7722.93017578125,23.10329246520996,1.4588576555252075,1.4622001647949219,0.0
icdg10vaq_noramp.fits,F125W,10,129.0,0,10,2013-10-16,21:12:13,29.663755,16.000328063964844,8.332290649414062,129.18423461914062,222.14703369140625,27.0,1.0212986469268799,-0.0770823135972023,1.5251779556274414,7735.45361328125,23.07740020751953,1.458325982093811,1.4663476943969727,0.0
icdg10vbq_noramp.fits,F125W,10,129.0,0,10,2013-10-16,21:13:01,29.663755,15.982597351074219,8.315414428710938,129.18179321289062,222.1434326171875,27.0,1.0203109979629517,-0.048719372600317,1.540160059928894,7736.36181640625,25.11199188232422,1.4639267921447754,1.4741276502609253,0.0
icdg10vcq_noramp.fits,F125W,10,129.0,0,10,2013-10-16,21:13:49,29.663755,15.974472045898438,8.314216613769531,129.1846160888672,222.14044189453125,27.0,1.022245168685913,-0.08058295398950577,1.5614062547683716,7736.1416015625,28.56464385986328,1.4555376768112183,1.454237937927246,0.0
icdg10vdq_noramp.fits,F160W,10,129.0,0,11,2013-10-16,21:14:43,14.970785,16.007232666015625,8.306915283203125,129.11148071289062,222.33746337890625,140.0,1.0085952281951904,-0.10957185924053192,2.600957155227661,7967.0,38.859519958496094,1.4015787839889526,1.6172348260879517,0.0
icdg10veq_noramp.fits,F160W,10,129.0,0,11,2013-10-16,21:15:16,14.970785,16.059288024902344,8.348991394042969,129.1170654296875,222.34022521972656,26.0,1.0217920541763306,-0.010037926957011223,2.578448534011841,7917.6591796875,33.98566436767578,1.3996593952178955,1.6274806261062622,0.0
icdg10vfq_noramp.fits,F160W,10,129.0,0,11,2013-10-16,21:15:49,14.970785,16.055252075195312,8.351493835449219,129.11862182617188,222.3440704345703,26.0,1.0205190181732178,-0.04310310259461403,2.556978702545166,7939.27490234375,35.22239685058594,1.414422869682312,1.6332893371582031,0.0
icdg10vgq_noramp.fits,F160W,10,129.0,0,11,2013-10-16,21:16:22,14.970785,16.051292419433594,8.36114501953125,129.09678649902344,222.31082153320312,31.0,1.0223125219345093,-0.08132193237543106,2.3953065872192383,7909.431640625,36.929866790771484,1.4124336242675781,1.6118009090423584,0.0
