FILENAME,FILTER,ORBIT,POSANG,DITHER,EXPOSURE_SET,OBS_DATE,OBS_TIME,EXPOSURE_TIME,XOFF,YOFF,XCENTER,YCENTER,PSF_ID,PSF_AMPLITUTE,SKY_LEVEL,SKY_SIGMA,FLUX,FLUXERR,XFWHM,YFWHM
icdg11vsq_drz.fits,F160W,11,101.0,0,1,2013-10-16,22:20:08,14.970785,0.07344818115234375,-0.003997802734375,93.7541275024414,196.5087432861328,98.0,0.9993500113487244,0.06993107497692108,1.7206453084945679,8380.1376953125,28.194000244140625,1.902116298675537,2.0327205657958984
icdg11vtq_drz.fits,F160W,11,101.0,0,1,2013-10-16,22:20:41,14.970785,0.07697296142578125,0.00753021240234375,93.7563705444336,196.50152587890625,102.0,0.9945650100708008,-0.19208453595638275,1.7303236722946167,8456.572265625,28.331254959106445,1.8911161422729492,2.0328598022460938
icdg11vuq_drz.fits,F160W,11,101.0,0,1,2013-10-16,22:21:14,14.970785,0.08226776123046875,-0.0098114013671875,93.74639129638672,196.49679565429688,99.0,0.9920899868011475,-0.20026957988739014,1.6750212907791138,8416.203125,28.017967224121094,1.9058092832565308,2.032402515411377
icdg11vvq_drz.fits,F160W,11,101.0,0,1,2013-10-16,22:21:47,14.970785,0.07822418212890625,-0.0066680908203125,93.76319122314453,196.49366760253906,98.0,0.9978100061416626,-0.0049356091767549515,1.734087586402893,8357.0634765625,28.2320499420166,1.8961488008499146,2.025892734527588
icdg11vwq_drz.fits,F125W,11,101.0,0,2,2013-10-16,22:22:26,29.663755,0.04805755615234375,-0.1099090576171875,93.87565612792969,196.33322143554688,77.0,1.0002299547195435,-0.10907091200351715,1.444726586341858,8232.365234375,21.05452537536621,1.6163967847824097,1.7358598709106445
icdg11vxq_drz.fits,F125W,11,101.0,0,2,2013-10-16,22:23:14,29.663755,0.0489349365234375,-0.0781402587890625,93.8821029663086,196.33322143554688,94.0,0.995169997215271,-0.2485685497522354,1.4183311462402344,8282.40234375,20.951799392700195,1.6097105741500854,1.7256457805633545
icdg11vyq_drz.fits,F125W,11,101.0,0,2,2013-10-16,22:24:02,29.663755,0.0490264892578125,-0.1007232666015625,93.88350677490234,196.33145141601562,97.0,0.9991300106048584,-0.0008125292952172458,1.4098434448242188,8264.0966796875,20.89148712158203,1.6109912395477295,1.729339599609375
icdg11vzq_drz.fits,F125W,11,101.0,0,2,2013-10-16,22:24:50,29.663755,0.04529571533203125,-0.1039886474609375,93.8849105834961,196.3312225341797,97.0,1.0011099576950073,0.06267295777797699,1.4629706144332886,8263.5654296875,21.179187774658203,1.6054835319519043,1.7208558320999146
icdg11w0q_drz.fits,F160W,11,101.0,0,3,2013-10-16,22:25:44,14.970785,0.07946014404296875,-0.0038604736328125,93.76717376708984,196.5040283203125,101.0,0.9942899942398071,-0.08227501809597015,1.720542550086975,8409.8046875,28.228622436523438,1.8789364099502563,2.0377511978149414
icdg11w1q_drz.fits,F160W,11,101.0,0,3,2013-10-16,22:26:17,14.970785,0.06591796875,-0.00103759765625,93.76614379882812,196.50247192382812,101.0,0.9996799826622009,-0.01172716449946165,1.677187204360962,8406.607421875,28.01681900024414,1.8766529560089111,2.0277864933013916
icdg11w2q_drz.fits,F160W,11,101.0,0,3,2013-10-16,22:26:50,14.970785,0.0772552490234375,0.000946044921875,93.77640533447266,196.50148010253906,101.0,0.9928600192070007,-0.08677635341882706,1.6696255207061768,8417.2265625,27.99359703063965,1.8615148067474365,2.02721905708313
icdg11w3q_drz.fits,F160W,11,101.0,0,3,2013-10-16,22:27:23,14.970785,0.0831146240234375,-0.007110595703125,93.75972747802734,196.50146484375,101.0,0.9964900016784668,-0.09481202065944672,1.7058680057525635,8459.830078125,28.217077255249023,1.8799865245819092,2.0373342037200928
icdg11w4q_drz.fits,F160W,11,101.0,0,3,2013-10-16,22:27:56,14.970785,0.0749969482421875,0.0159759521484375,93.76213073730469,196.4972381591797,101.0,0.9925850033760071,-0.08906294405460358,1.7076442241668701,8373.5439453125,28.123321533203125,1.8916716575622559,2.030423402786255
icdg11w5q_drz.fits,F125W,11,101.0,0,4,2013-10-16,22:28:35,29.663755,0.046783447265625,-0.0962677001953125,93.88690948486328,196.3336944580078,94.0,0.9970400333404541,-0.182897686958313,1.4267091751098633,8167.58544921875,20.904552459716797,1.6083589792251587,1.7346142530441284
icdg11w6q_drz.fits,F125W,11,101.0,0,4,2013-10-16,22:29:23,29.663755,0.06874847412109375,-0.1187591552734375,93.88838195800781,196.33216857910156,96.0,0.9973700046539307,-0.14875097572803497,1.4126863479614258,8220.087890625,20.871225357055664,1.6008280515670776,1.729992151260376
icdg11w7q_drz.fits,F125W,11,101.0,0,4,2013-10-16,22:30:11,29.663755,0.03858184814453125,-0.109954833984375,93.88722229003906,196.32867431640625,97.0,1.002869963645935,0.046714700758457184,1.4408050775527954,8207.736328125,21.013425827026367,1.6018869876861572,1.72532057762146
