file name,orbit,filter,time,dom V2,dom V3,roll V2,roll V3,jitter V2,jitter V3,RA,DEC,roll
icdg08qzq,8,F125W,2013-10-17 00:36:35.950000,699.2577514648438,33.230438232421875,-324.9314270019531,-535.6043701171875,0.0008349374984391034,-0.0006810162449255586,94.80339790862996,-58.052908559493616,129.01199493589343
icdg08qzq,8,F125W,2013-10-17 00:36:38.950000,699.2567749023438,33.23134231567383,-324.931396484375,-535.6043090820312,0.0002795884502120316,-0.00028588861459866166,94.8033975639367,-58.05290861026804,129.0120168266966
icdg08qzq,8,F125W,2013-10-17 00:36:39,699.2542114257812,33.235965728759766,-324.9369201660156,-535.6041259765625,-0.003770622191950679,0.00214579701423645,94.80339523362068,-58.052909059258205,129.01201880328767
icdg08r0q,8,F125W,2013-10-17 00:36:59.949000,699.2568359375,33.23113250732422,-324.9319763183594,-535.6036376953125,0.0002688807144295424,-0.00033607135992497206,94.80339738338182,-58.05290860523042,129.0120073890762
icdg08r0q,8,F125W,2013-10-17 00:37:02.950000,699.2559204101562,33.231727600097656,-324.93231201171875,-535.6029052734375,-0.0003834723902400583,0.00031330581987276673,94.80339690292311,-58.052908632484694,129.01200716306374
icdg08r0q,8,F125W,2013-10-17 00:37:05.950000,699.25732421875,33.23118209838867,-324.9312744140625,-535.603271484375,0.0008053078199736774,-0.00016204430721700191,94.80339748966117,-58.05290845901973,129.01201499363594
icdg08r0q,8,F125W,2013-10-17 00:37:08.950000,699.25634765625,33.23280715942383,-324.9325256347656,-535.6026611328125,-0.0003476730198599398,0.0009417327237315476,94.80339665841473,-58.052908514873295,129.01202542045303
icdg08r0q,8,F125W,2013-10-17 00:37:11.950000,699.25537109375,33.23235321044922,-324.9330139160156,-535.6030883789062,-0.0011141537688672543,0.00045136691187508404,94.80339660514858,-58.05290876605194,129.01203612891265
icdg08r0q,8,F125W,2013-10-17 00:37:14.950000,699.2583618164062,33.23063659667969,-324.93096923828125,-535.6045532226562,0.001441428204998374,-0.0011065247235819697,94.80339808512986,-58.052908486869896,129.0120215890579
icdg08r0q,8,F125W,2013-10-17 00:37:17.950000,699.256103515625,33.231998443603516,-324.9327392578125,-535.6022338867188,-0.00044113624608144164,0.0008365996764041483,94.80339667041358,-58.052908553429475,129.01199507443016
icdg08r0q,8,F125W,2013-10-17 00:37:20.950000,699.25634765625,33.2314338684082,-324.9324645996094,-535.6034545898438,-0.0001722088927635923,-5.415773921413347e-05,94.80339712262685,-58.05290865113948,129.0119942102848
icdg08r0q,8,F125W,2013-10-17 00:37:23.950000,699.2560424804688,33.23223114013672,-324.93280029296875,-535.6032104492188,-0.0006059047882445157,0.00038488468271680176,94.80339680022149,-58.052908667977846,129.01202047648883
icdg08r0q,8,F125W,2013-10-17 00:37:26.900000,699.2568359375,33.231143951416016,-324.93170166015625,-535.6035766601562,0.00030793281621299684,-0.00036622205516323447,94.80339740858551,-58.0529086020736,129.0120241377599
icdg08r1q,8,F125W,2013-10-17 00:37:47.950000,699.2557373046875,33.23178482055664,-324.9322814941406,-535.6032104492188,-0.00037716858787462115,0.00042720165220089257,94.80339692789425,-58.052908688350804,129.01202566280284
icdg08r1q,8,F125W,2013-10-17 00:37:50.950000,699.256591796875,33.23088836669922,-324.9316711425781,-535.6039428710938,0.0003568175889085978,-0.00039512349758297205,94.80339750587547,-58.05290867371821,129.01202331446962
icdg08r1q,8,F125W,2013-10-17 00:37:53.950000,699.256591796875,33.23102569580078,-324.93206787109375,-535.603271484375,0.00022544016246683896,6.704187399009243e-05,94.80339727394124,-58.05290862126168,129.0120047294642
icdg08r1q,8,F125W,2013-10-17 00:37:56.950000,699.2543334960938,33.23165512084961,-324.9340515136719,-535.6024169921875,-0.0018264235695824027,0.0008664288325235248,94.80339626981538,-58.0529089243525,129.0119912702662
icdg08r1q,8,F125W,2013-10-17 00:37:59.950000,699.257080078125,33.23188400268555,-324.9313049316406,-535.6022338867188,0.0009084146586246789,0.0010747673222795129,94.80339708857821,-58.05290829764309,129.0119943058039
icdg08r1q,8,F125W,2013-10-17 00:38:02.950000,699.2568359375,33.231727600097656,-324.9316101074219,-535.6030883789062,0.0005932388012297451,0.0005412809550762177,94.80339720203813,-58.05290845895333,129.01200172292772
icdg08r1q,8,F125W,2013-10-17 00:38:05.950000,699.2583618164062,33.23066329956055,-324.93035888671875,-535.6046142578125,0.0019211547914892435,-0.0008333127480000257,94.80339820156064,-58.052908412696276,129.01201789060144
icdg08r1q,8,F125W,2013-10-17 00:38:08.950000,699.2567749023438,33.23125457763672,-324.93121337890625,-535.6027221679688,0.0007172913174144924,0.00045322655932977796,94.80339727895,-58.05290844757501,129.01200813067248
icdg08r1q,8,F125W,2013-10-17 00:38:11.950000,699.2567138671875,33.231624603271484,-324.9324951171875,-535.6027221679688,0.00010546868725214154,0.0006788792670704424,94.80339698472426,-58.05290854017233,129.01199350210163
icdg08r1q,8,F125W,2013-10-17 00:38:14.950000,699.25634765625,33.23138427734375,-324.93212890625,-535.6030883789062,0.00011807029659394175,0.0003779609687626362,94.8033971116347,-58.052908590069904,129.0119958792436
icdg08r2q,8,F125W,2013-10-17 00:38:35.949000,699.2566528320312,33.231544494628906,-324.9322204589844,-535.6021118164062,7.135892519727349e-05,-0.00026114602223969996,94.80339691949564,-58.05290844338553,129.01198108263748
icdg08r2q,8,F125W,2013-10-17 00:38:38.950000,699.256103515625,33.232486724853516,-324.93212890625,-535.6019287109375,-0.0001809229579521343,0.0002956469834316522,94.8033966090087,-58.052908400478614,129.01198510915435
icdg08r2q,8,F125W,2013-10-17 00:38:41.950000,699.256591796875,33.23124313354492,-324.9316101074219,-535.602783203125,0.0002656523138284683,-0.0008157829870469868,94.80339720994039,-58.052908498431655,129.01199923454573
icdg08r2q,8,F125W,2013-10-17 00:38:44.950000,699.2571411132812,33.230194091796875,-324.9309997558594,-535.6041259765625,0.0008458138909190893,-0.0020075878128409386,94.8033978878019,-58.052908581605905,129.01199883552192
icdg08r2q,8,F125W,2013-10-17 00:38:47.950000,699.2591552734375,33.23070526123047,-324.92999267578125,-535.6039428710938,0.0022698091343045235,-0.001726375543512404,94.80339824366285,-58.052908225083186,129.01201571536114
icdg08r2q,8,F125W,2013-10-17 00:38:50.950000,699.2547607421875,33.2325553894043,-324.9326477050781,-535.6030883789062,-0.0013623035047203302,-0.0004454588342923671,94.80339652091413,-58.052908785051585,129.012044105345
icdg08r2q,8,F125W,2013-10-17 00:38:53.950000,699.25634765625,33.23217010498047,-324.9324645996094,-535.6029663085938,-0.00040549272671341896,-0.0005233209230937064,94.80339686885935,-58.052908592150864,129.01202731287015
icdg08r2q,8,F125W,2013-10-17 00:38:56.950000,699.2568359375,33.23043441772461,-324.9322204589844,-535.6032104492188,0.00020998428226448596,-0.0013310497161000967,94.80339740172445,-58.052908600544384,129.01196537476477
icdg08r2q,8,F125W,2013-10-17 00:38:59.950000,699.25732421875,33.2309455871582,-324.931884765625,-535.60302734375,0.0006109382375143468,-0.0009649604908190668,94.80339738489272,-58.05290844999057,129.0119688472795
icdg08r2q,8,F125W,2013-10-17 00:39:02.950000,699.2566528320312,33.23138427734375,-324.9318542480469,-535.6033325195312,0.00024575283168815076,-0.0009636523318476975,94.80339726368118,-58.052908528582556,129.0119822269903
icdg08r3q,8,F160W,2013-10-17 00:39:29.950000,699.2571411132812,33.23145294189453,-324.9317626953125,-535.6034545898438,0.0009061701130121946,-0.000791732338257134,94.8033973698715,-58.0529085025602,129.0120029541048
icdg08r3q,8,F160W,2013-10-17 00:39:32.950000,699.2552490234375,33.23260498046875,-324.9332275390625,-535.6016845703125,-0.0006887954077683389,0.0007632278138771653,94.8033962085284,-58.052908574918476,129.011982631744
icdg08r3q,8,F160W,2013-10-17 00:39:35.950000,699.2572021484375,33.23134994506836,-324.9318542480469,-535.6025390625,0.0009883721359074116,-0.00030195238650776446,94.80339719725174,-58.05290839917667,129.01198156107466
icdg08r3q,8,F160W,2013-10-17 00:39:38.950000,699.256591796875,33.23195266723633,-324.9320068359375,-535.6031494140625,0.000528480508364737,-0.00035284768091514707,94.8033970660382,-58.05290850733784,129.0119942202664
icdg08r3q,8,F160W,2013-10-17 00:39:41.950000,699.256591796875,33.23185348510742,-324.931884765625,-535.6022338867188,0.0005798361962661147,3.33257885358762e-05,94.80339692548682,-58.0529084287285,129.01199957368812
icdg08r3q,8,F160W,2013-10-17 00:39:42,699.2568359375,33.23532485961914,-324.9322509765625,-535.6032104492188,0.0005188626819290221,0.0013016583397984505,94.80339638797835,-58.052908220112755,129.01200003008114
icdg08r4q,8,F160W,2013-10-17 00:40:02.949000,699.2544555664062,33.23382568359375,-324.93359375,-535.6017456054688,-0.001308122300542891,0.0011297280434519053,94.80339578701802,-58.05290865154308,129.01201821506947
icdg08r4q,8,F160W,2013-10-17 00:40:05.950000,699.25732421875,33.23118591308594,-324.9314270019531,-535.6031494140625,0.0011836880585178733,-0.0009017898701131344,94.80339743911969,-58.05290846894178,129.01201628291028
icdg08r4q,8,F160W,2013-10-17 00:40:08.950000,699.2570190429688,33.23099899291992,-324.93133544921875,-535.6041870117188,0.0010757806012406945,-0.0014859277289360762,94.80339764173391,-58.05290859437254,129.01201486371684
icdg08r4q,8,F160W,2013-10-17 00:40:11.950000,699.2540283203125,33.23267364501953,-324.935302734375,-535.6022338867188,-0.0022644593846052885,0.00039754199679009616,94.80339576965264,-58.052908985983855,129.0119924188606
icdg08r4q,8,F160W,2013-10-17 00:40:14.950000,699.259521484375,33.230690002441406,-324.9298400878906,-535.6032104492188,0.0032930904999375343,-0.001008338644169271,94.80339817964676,-58.05290803228428,129.01196631697496
icdg08r5q,8,F160W,2013-10-17 00:40:35.949000,699.2561645507812,33.231414794921875,-324.9322204589844,-535.6033325195312,0.0002183587203035131,-0.0008270966936834157,94.80339710322255,-58.05290868603061,129.01202361271714
icdg08r5q,8,F160W,2013-10-17 00:40:38.950000,699.2557983398438,33.23308181762695,-324.93267822265625,-535.6019287109375,-7.581815589219332e-05,0.0007936730398796499,94.80339634488973,-58.052908466123014,129.01199986819336
icdg08r5q,8,F160W,2013-10-17 00:40:41.950000,699.2579345703125,33.22984313964844,-324.93096923828125,-535.6031494140625,0.0020019994117319584,-0.001326345605775714,94.80339789628442,-58.05290838835091,129.01196592152002
icdg08r5q,8,F160W,2013-10-17 00:40:44.950000,699.255859375,33.23057556152344,-324.93328857421875,-535.6032104492188,-0.00015748449368402362,-0.0009540446335449815,94.80339703080574,-58.05290878934898,129.01195355512283
icdg08r5q,8,F160W,2013-10-17 00:40:47.950000,699.2554931640625,33.232276916503906,-324.9342346191406,-535.6019897460938,-0.0008218383882194757,0.0004754858964588493,94.80339622815268,-58.052908682779034,129.01196170438618
icdg08r6q,8,F160W,2013-10-17 00:41:08.950000,699.257080078125,33.23073959350586,-324.9323425292969,-535.6028442382812,0.00029264827026054263,0.00020722683984786272,94.80339728210743,-58.05290850315711,129.01195301859582
icdg08r6q,8,F160W,2013-10-17 00:41:11.950000,699.2564086914062,33.2307243347168,-324.932861328125,-535.6036376953125,-0.00035276904236525297,-0.00021604858920909464,94.80339724148166,-58.052908716474704,129.0119603305751
icdg08r6q,8,F160W,2013-10-17 00:41:14.950000,699.2564086914062,33.23183822631836,-324.9322204589844,-535.6021118164062,-0.00011896885553142056,0.0010169445304200053,94.80339681579773,-58.05290845041519,129.0119807161525
icdg08r6q,8,F160W,2013-10-17 00:41:17.950000,699.2567749023438,33.232139587402344,-324.9316101074219,-535.6023559570312,0.00028173610917292535,0.000999581883661449,94.80339695529585,-58.05290836696398,129.01200116290568
icdg08r6q,8,F160W,2013-10-17 00:41:20.950000,699.256103515625,33.232181549072266,-324.932373046875,-535.601806640625,-0.0004020953201688826,0.0012939806329086423,94.80339660923255,-58.052908463082794,129.0119988526983
icdg08r7q,8,F160W,2013-10-17 00:41:41.950000,699.2581787109375,33.23029708862305,-324.9306335449219,-535.603759765625,0.001026515499688685,-0.00045319428318180144,94.80339802956098,-58.05290834192251,129.01196660006315
icdg08r7q,8,F160W,2013-10-17 00:41:44.950000,699.25634765625,33.23137283325195,-324.932861328125,-535.6026611328125,-0.0010362061439082026,0.0006255633779801428,94.80339690789077,-58.0529085985073,129.01196885937316
icdg08r7q,8,F160W,2013-10-17 00:41:47.950000,699.2578735351562,33.23106002807617,-324.9313049316406,-535.603271484375,0.00042659571045078337,0.0001251074718311429,94.80339759542147,-58.05290837028792,129.01198891895973
icdg08r7q,8,F160W,2013-10-17 00:41:50.950000,699.2564086914062,33.23250198364258,-324.9324035644531,-535.6022338867188,-0.0008249454549513757,0.0013661354314535856,94.80339667561998,-58.05290842341555,129.011984869613
icdg08r7q,8,F160W,2013-10-17 00:41:53.950000,699.2573852539062,33.231204986572266,-324.9312438964844,-535.6029663085938,0.0002100817218888551,0.0003245053521823138,94.80339744253763,-58.05290838215373,129.01199218955276
icdg08r8q,8,F125W,2013-10-17 00:42:57.950000,701.200927734375,33.24079513549805,-322.9874267578125,-535.5932006835938,0.00033338868524879217,-0.00026776824961416423,94.80403578220006,-58.05248716166313,129.01144638842322
icdg08r8q,8,F125W,2013-10-17 00:43:00.950000,701.2000122070312,33.24129104614258,-322.98797607421875,-535.5927734375,-0.0003886441991198808,0.0001949047582456842,94.80403535487932,-58.05248723660558,129.01144570659784
icdg08r8q,8,F125W,2013-10-17 00:43:03.950000,701.2008666992188,33.241939544677734,-322.9870910644531,-535.5923461914062,0.0004843290080316365,0.0007104317774064839,94.80403543306682,-58.052486958041804,129.01144947650005
icdg08r8q,8,F125W,2013-10-17 00:43:06.950000,701.2014770507812,33.24179458618164,-322.9869689941406,-535.5922241210938,0.0008384532411582768,0.0007206713780760765,94.80403554590998,-58.052486879817565,129.01144615619393
icdg08r8q,8,F125W,2013-10-17 00:43:09.950000,701.2005615234375,33.24370193481445,-322.9872131347656,-535.5903930664062,0.0002175866102334112,0.002558269537985325,94.80403459118281,-58.052486692512666,129.01145465550985
icdg08r8q,8,F125W,2013-10-17 00:43:12.950000,701.2015991210938,33.24286651611328,-322.9871520996094,-535.5916748046875,0.0007699718698859215,0.0014829379506409168,94.80403521234933,-58.052486761312835,129.0114559378718
icdg08r8q,8,F125W,2013-10-17 00:43:15.950000,701.201416015625,33.24198913574219,-322.98681640625,-535.592041015625,0.000947573920711875,0.0009262871462851763,94.80403549809728,-58.05248682031228,129.0114345113434
icdg08r8q,8,F125W,2013-10-17 00:43:18.950000,701.2012329101562,33.243614196777344,-322.9876403808594,-535.591064453125,0.0003704441187437624,0.002187698846682906,94.80403479285133,-58.05248672431601,129.0114489571107
icdg08r8q,8,F125W,2013-10-17 00:43:21.950000,701.2021484375,33.24208450317383,-322.98626708984375,-535.5924682617188,0.001392161357216537,0.0006308700540103018,94.80403576551288,-58.05248677600796,129.01147866498616
icdg08r8q,8,F125W,2013-10-17 00:43:24.900000,701.2003784179688,33.24401092529297,-322.9878845214844,-535.5911865234375,-0.00033136451384052634,0.0022280048578977585,94.80403454449896,-58.05248686874566,129.0114821904889
icdg08r9q,8,F125W,2013-10-17 00:43:45.949000,701.201416015625,33.242919921875,-322.98724365234375,-535.5910034179688,0.0004703407466877252,-0.0006569476099684834,94.80403501871035,-58.05248670979672,129.01144709684877
icdg08r9q,8,F125W,2013-10-17 00:43:48.950000,701.2000732421875,33.24449920654297,-322.9878845214844,-535.58984375,-0.00048460005200468004,0.000723128963727504,94.80403414021333,-58.052486674597745,129.01144162501714
icdg08r9q,8,F125W,2013-10-17 00:43:51.950000,701.20166015625,33.2423095703125,-322.98736572265625,-535.5914916992188,0.0006409927736967802,-0.0011273645795881748,94.80403526698694,-58.05248675521767,129.01142412716672
icdg08r9q,8,F125W,2013-10-17 00:43:54.950000,701.1998291015625,33.24222183227539,-322.98968505859375,-535.5916137695312,-0.0013966279802843928,-0.0012223183875903487,94.8040346323902,-58.052487211618796,129.0114138495765
icdg08r9q,8,F125W,2013-10-17 00:43:57.950000,701.2009887695312,33.24264907836914,-322.9874267578125,-535.5906982421875,0.0002773645974230021,-0.0005843986291438341,94.80403492534867,-58.05248673876289,129.01142460600875
icdg08r9q,8,F125W,2013-10-17 00:44:00.950000,701.2008666992188,33.24350357055664,-322.9871520996094,-535.5907592773438,0.00028211408061906695,-0.00021731902961619198,94.80403477718494,-58.052486673552366,129.01143704138076
icdg08r9q,8,F125W,2013-10-17 00:44:03.950000,701.2013549804688,33.24330520629883,-322.9869079589844,-535.5905151367188,0.0006056897109374404,-0.00022945170348975807,94.8040348890591,-58.052486605833614,129.01144953495555
icdg08r9q,8,F125W,2013-10-17 00:44:06.950000,701.20068359375,33.244022369384766,-322.98779296875,-535.5903930664062,-0.00019144799443893135,0.00019441287440713495,94.80403445275016,-58.05248670377242,129.01144969290903
icdg08r9q,8,F125W,2013-10-17 00:44:09.950000,701.2015991210938,33.24216079711914,-322.986328125,-535.5918579101562,0.001028310158289969,-0.0014425311237573624,94.80403552353283,-58.05248672672785,129.01144101055638
icdg08r9q,8,F125W,2013-10-17 00:44:12.900000,701.2003173828125,33.24342346191406,-322.987548828125,-535.5899658203125,-0.00018740592349786311,0.0001392685080645606,94.80403447657943,-58.05248671254221,129.0114360592754
icdg08raq,8,F125W,2013-10-17 00:44:33.950000,701.201416015625,33.24339294433594,-322.9869079589844,-535.5903930664062,-0.00010049841512227431,0.00023250302183441818,94.80403485735161,-58.05248660070806,129.01145984710615
icdg08raq,8,F125W,2013-10-17 00:44:36.950000,701.2012329101562,33.243370056152344,-322.986328125,-535.5911254882812,0.00010849082173081115,-0.00013799745647702366,94.80403507754022,-58.05248662038368,129.01145781752348
icdg08raq,8,F125W,2013-10-17 00:44:39.950000,701.2010498046875,33.2418327331543,-322.9869384765625,-535.5914306640625,-0.00015889800852164626,-0.000947415828704834,94.80403531934661,-58.052486819626814,129.01142209487818
icdg08raq,8,F125W,2013-10-17 00:44:42.950000,701.2012329101562,33.24280548095703,-322.9873962402344,-535.5907592773438,-0.0002775795292109251,-0.00010668247705325484,94.80403493719041,-58.05248669823716,129.0114243608869
icdg08raq,8,F125W,2013-10-17 00:44:45.950000,701.2005004882812,33.24298858642578,-322.9870300292969,-535.5908203125,-0.0005486871232278645,-0.00013812980614602566,94.80403486043065,-58.05248676225144,129.01144490967135
icdg08raq,8,F125W,2013-10-17 00:44:48.950000,701.201171875,33.24408721923828,-322.9872131347656,-535.58935546875,-0.00025713996728882194,0.001217701705172658,94.8040344037235,-58.0524864622513,129.01142920609755
icdg08raq,8,F125W,2013-10-17 00:44:51.950000,701.2014770507812,33.242088317871094,-322.9863586425781,-535.5914916992188,0.00041500970837660134,-0.0008245214121416211,94.80403545886452,-58.05248667426655,129.01141301847298
icdg08raq,8,F125W,2013-10-17 00:44:54.950000,701.1997680664062,33.24396896362305,-322.9886474609375,-535.5901489257812,-0.0016623293049633503,0.000756766356062144,94.80403412739781,-58.05248684614242,129.01143264009625
icdg08raq,8,F125W,2013-10-17 00:44:57.950000,701.2013549804688,33.24360656738281,-322.9871826171875,-535.5906372070312,-0.0002795025648083538,0.0002023680426646024,94.80403481049206,-58.05248664461335,129.01146240681305
icdg08raq,8,F125W,2013-10-17 00:45:00.950000,701.20166015625,33.244422912597656,-322.98626708984375,-535.590576171875,0.0002917738747783005,0.0006242628442123532,94.8040348271773,-58.05248644753947,129.0114701918336
icdg08rbq,8,F125W,2013-10-17 00:45:21.949000,701.2020263671875,33.24251174926758,-322.9859924316406,-535.5912475585938,3.912605461664498e-05,-2.9025173716945574e-05,94.80403546564906,-58.05248657072164,129.01144999193377
icdg08rbq,8,F125W,2013-10-17 00:45:24.950000,701.2018432617188,33.242618560791016,-322.9859619140625,-535.5914916992188,-2.2726300812792033e-05,-6.531543476739898e-05,94.80403546001293,-58.052486590417324,129.01144070922112
icdg08rbq,8,F125W,2013-10-17 00:45:27.950000,701.2013549804688,33.243499755859375,-322.9870300292969,-535.5894775390625,-0.0007643635617569089,0.0013996990164741874,94.80403461735528,-58.052486494327496,129.01143336979555
icdg08rbq,8,F125W,2013-10-17 00:45:30.950000,701.2005615234375,33.24263381958008,-322.9872741699219,-535.5911865234375,-0.0013230047188699245,7.358168659266084e-05,94.80403497368104,-58.05248684678133,129.01144440314624
icdg08rbq,8,F125W,2013-10-17 00:45:33.950000,701.2021484375,33.24242401123047,-322.9864807128906,-535.5925903320312,-8.982013241620734e-05,-0.0006967665976844728,94.80403569541306,-58.05248671531071,129.01143150658754
icdg08rbq,8,F125W,2013-10-17 00:45:36.950000,701.2010498046875,33.2420654296875,-322.9873962402344,-535.5904541015625,-0.0010072289733216166,0.00025969461421482265,94.80403500211281,-58.05248674608203,129.01141759102586
icdg08rbq,8,F125W,2013-10-17 00:45:39.950000,701.2003784179688,33.24413299560547,-322.9880065917969,-535.5905151367188,-0.001825947081670165,0.001140289125032723,94.80403437237055,-58.052486768817246,129.0114554107971
icdg08rbq,8,F125W,2013-10-17 00:45:42.950000,701.200439453125,33.24357223510742,-322.9873352050781,-535.5910034179688,-0.0015065355692058802,0.0005560298450291157,94.80403471624106,-58.05248680203608,129.01146835117265
icdg08rbq,8,F125W,2013-10-17 00:45:45.950000,701.2019653320312,33.24243927001953,-322.9864501953125,-535.5913696289062,-0.00023066753055900335,-0.0001134107806137763,94.80403541091727,-58.05248664370878,129.01145164280365
icdg08rbq,8,F125W,2013-10-17 00:45:48.950000,701.2013549804688,33.24393844604492,-322.98651123046875,-535.5904541015625,-0.0005779964267276227,0.0010775153059512377,94.8040348103599,-58.05248651043726,129.01145141578638
icdg08rcq,8,F160W,2013-10-17 00:46:15.949000,701.2008666992188,33.24427032470703,-322.9870910644531,-535.5897827148438,-0.0007605942082591355,0.0005409391596913338,94.80403443318482,-58.05248656238757,129.0114669674325
icdg08rcq,8,F160W,2013-10-17 00:46:18.950000,701.2020874023438,33.24333953857422,-322.9856872558594,-535.5909423828125,0.000501875183545053,-0.0005170063814148307,94.80403528190584,-58.05248647488405,129.01147791271478
icdg08rcq,8,F160W,2013-10-17 00:46:21.950000,701.2020874023438,33.24302291870117,-322.9855651855469,-535.5919189453125,0.0005547043983824551,-0.0011763885850086808,94.80403556832755,-58.05248657877739,129.0114817069557
icdg08rcq,8,F160W,2013-10-17 00:46:24.950000,701.2022705078125,33.24242401123047,-322.9847106933594,-535.5910034179688,0.001175934448838234,-0.0009526223293505609,94.8040356823372,-58.052486405565126,129.011454434072
icdg08rcq,8,F160W,2013-10-17 00:46:27.950000,701.2010498046875,33.24406433105469,-322.98681640625,-535.5897827148438,-0.0004493554006330669,0.0005140244029462337,94.80403454701195,-58.052486499916306,129.0114499614403
icdg08rcq,8,F160W,2013-10-17 00:46:28,701.1998291015625,33.24462890625,-322.98992919921875,-535.58837890625,-0.0026355076115578413,0.0014939160319045186,94.8040334248995,-58.052486800434785,129.0114509130945
icdg08rdq,8,F160W,2013-10-17 00:46:48.950000,701.2013549804688,33.24285888671875,-322.9867248535156,-535.5921630859375,-0.00036537088453769684,-6.375486555043608e-05,94.80403533632727,-58.05248686125668,129.01150554770845
icdg08rdq,8,F160W,2013-10-17 00:46:51.950000,701.2015991210938,33.24320602416992,-322.9856872558594,-535.5921630859375,0.0003359965921845287,0.00014608801575377584,94.80403548249791,-58.05248667318242,129.01149423654033
icdg08rdq,8,F160W,2013-10-17 00:46:54.950000,701.2006225585938,33.244056701660156,-322.98748779296875,-535.5899047851562,-0.0008910962496884167,0.0018072486855089664,94.80403439941318,-58.052486647575606,129.01146197799142
icdg08rdq,8,F160W,2013-10-17 00:46:57.950000,701.1990966796875,33.24509811401367,-322.98870849609375,-535.58837890625,-0.0021949666552245617,0.003140859305858612,94.80403342456646,-58.052486695814046,129.01144602398244
icdg08rdq,8,F160W,2013-10-17 00:47:00.950000,701.2009887695312,33.24251937866211,-322.98602294921875,-535.5906982421875,0.00012732164759654552,0.00071570067666471,94.80403518119431,-58.05248661862334,129.01143623602422
icdg08rdq,8,F160W,2013-10-17 00:47:01,701.20166015625,33.24477005004883,-322.9852600097656,-535.5877075195312,0.0008354925666935742,0.0033374105114489794,94.80403434580364,-58.05248600735522,129.01143694578576
icdg08req,8,F160W,2013-10-17 00:47:21.949000,701.2011108398438,33.243934631347656,-322.98712158203125,-535.5905151367188,-0.0004554343468043953,0.0003824544546660036,94.80403467390829,-58.05248666138373,129.01148601102614
icdg08req,8,F160W,2013-10-17 00:47:24.950000,701.2012939453125,33.24315643310547,-322.9856872558594,-535.59130859375,0.0003270517918281257,-0.00043479056330397725,94.80403526583689,-58.05248663539181,129.0114942018447
icdg08req,8,F160W,2013-10-17 00:47:27.950000,701.2008056640625,33.24296569824219,-322.9869689941406,-535.5913696289062,-0.0004531646554823965,-0.00047828047536313534,94.80403502575501,-58.052486811397195,129.01146908141607
icdg08req,8,F160W,2013-10-17 00:47:30.950000,701.2021484375,33.242225646972656,-322.98541259765625,-535.5914916992188,0.001068899524398148,-0.0008446794818155468,94.80403567817473,-58.052486546942944,129.0114533812437
icdg08req,8,F160W,2013-10-17 00:47:33.950000,701.2010498046875,33.24348449707031,-322.9862365722656,-535.590576171875,8.954682562034577e-05,0.00022367517522070557,94.8040349187633,-58.052486571518884,129.0114574398841
icdg08rfq,8,F160W,2013-10-17 00:47:54.949000,701.2002563476562,33.242713928222656,-322.98675537109375,-535.5922241210938,-0.0007698579574935138,0.00023360998602584004,94.80403518905746,-58.052486955574864,129.01147641666438
icdg08rfq,8,F160W,2013-10-17 00:47:57.950000,701.2022705078125,33.24192428588867,-322.98577880859375,-535.5921630859375,0.0007715434767305851,-0.00012918160064145923,94.80403584639578,-58.052486686316286,129.01147151427256
icdg08rfq,8,F160W,2013-10-17 00:48:00.950000,701.2009887695312,33.2432746887207,-322.9865417480469,-535.5908203125,-0.00019851542310789227,0.0012863524025306106,94.80403494843983,-58.052486648180334,129.01145623147124
icdg08rfq,8,F160W,2013-10-17 00:48:03.950000,701.200439453125,33.243438720703125,-322.98712158203125,-535.5897216796875,-0.0006323805428110063,0.002006504451856017,94.80403451131679,-58.05248661590386,129.01142729019398
icdg08rfq,8,F160W,2013-10-17 00:48:06.950000,701.2002563476562,33.243343353271484,-322.987548828125,-535.5894165039062,-0.0008826809353195131,0.002148154191672802,94.80403437082589,-58.05248664516058,129.01141440246067
icdg08rgq,8,F160W,2013-10-17 00:48:27.950000,701.199462890625,33.24728775024414,-322.98883056640625,-535.5878295898438,-0.0009878022829070687,0.0008093785727396607,94.8040328865307,-58.05248655604406,129.01152991340996
icdg08rgq,8,F160W,2013-10-17 00:48:30.950000,701.200439453125,33.24605178833008,-322.9858093261719,-535.589599609375,0.001025075209327042,-0.000685415172483772,94.80403416141553,-58.05248638295884,129.01152475233891
icdg08rgq,8,F160W,2013-10-17 00:48:33.950000,701.2030029296875,33.242942810058594,-322.98468017578125,-535.59130859375,0.002944748615846038,-0.0030340244993567467,94.80403575377505,-58.05248637928382,129.01150783337107
icdg08rgq,8,F160W,2013-10-17 00:48:36.950000,701.2007446289062,33.24367904663086,-322.98626708984375,-535.591064453125,0.001055666245520115,-0.0025083846412599087,94.80403491511925,-58.05248669511042,129.01149768745108
icdg08rgq,8,F160W,2013-10-17 00:48:39.950000,701.201171875,33.24314498901367,-322.98590087890625,-535.5913696289062,0.0014556472888216376,-0.002959688426926732,94.80403523138074,-58.052486687691655,129.01150297658967
icdg08rhq,8,F125W,2013-10-17 00:49:42.950000,700.2261962890625,34.21104431152344,-323.96234130859375,-534.62255859375,-0.0005136902327649295,0.0008622425375506282,94.80331781091616,-58.052527853978496,129.01203557581778
icdg08rhq,8,F125W,2013-10-17 00:49:45.950000,700.2269287109375,34.20927429199219,-323.96112060546875,-534.6242065429688,0.0004453407891560346,-0.0008619462605565786,94.8033188311287,-58.05252794846971,129.01204132165367
