FILENAME,FILTER,ORBIT,POSANG,DITHER,EXPOSURE_SET,OBS_DATE,OBS_TIME,EXPOSURE_TIME,XOFF,YOFF,XCENTER,YCENTER,PSF_ID,PSF_AMPLITUTE,SKY_LEVEL,SKY_SIGMA,FLUX_FIT,X_FIT,Y_FIT,SKYY_FIT
icdg08saq_noramp.fits,F125W,8,129.0,3,12,2013-10-16,18:10:55,29.663755,26.08123016357422,19.627059936523438,139.33770751953125,233.50267028808594,253.0,1.0135011672973633,-0.2861890196800232,1.7830352783203125,8745.88671875,13.301606178283691,13.490937232971191,0.010644455440342426
icdg08sbq_noramp.fits,F125W,8,129.0,3,12,2013-10-16,18:11:43,29.663755,26.074745178222656,19.626914978027344,139.3405303955078,233.49681091308594,253.0,1.0109424591064453,-0.2517835199832916,1.7846550941467285,8694.9228515625,13.292895317077637,13.494009017944336,-0.14228519797325134
icdg09sdq_noramp.fits,F125W,9,101.0,0,0,2013-10-16,19:05:02,29.663755,-0.0029754638671875,0.06278228759765625,94.8122329711914,208.1144256591797,70.0,1.012869954109192,-0.11995016038417816,1.8358467817306519,8565.6484375,12.643850326538086,13.130203247070312,0.30333027243614197
icdg09seq_noramp.fits,F125W,9,101.0,0,0,2013-10-16,19:05:50,29.663755,0.01197052001953125,0.07038116455078125,94.81070709228516,208.1127471923828,70.0,1.013026237487793,-0.08596360683441162,1.7892367839813232,8654.1142578125,12.635014533996582,13.128576278686523,-0.015915434807538986
icdg09sfq_noramp.fits,F125W,9,101.0,0,0,2013-10-16,19:06:38,29.663755,0.02947998046875,0.0631103515625,94.81272888183594,208.11221313476562,70.0,1.011447787284851,-0.09807132929563522,1.7796554565429688,8562.1884765625,12.637075424194336,13.130803108215332,0.26090988516807556
icdg09sgq_noramp.fits,F125W,9,101.0,0,0,2013-10-16,19:07:26,29.663755,0.00302886962890625,0.078399658203125,94.80891418457031,208.1134490966797,70.0,1.0153731107711792,-0.11936423927545547,1.824173092842102,8652.77734375,12.63851547241211,13.129493713378906,0.10325455665588379
icdg09shq_noramp.fits,F160W,9,101.0,0,1,2013-10-16,19:08:20,14.970785,0.06305694580078125,0.08322906494140625,94.71659851074219,208.28114318847656,178.0,1.005765438079834,-0.2707030475139618,2.4252512454986572,8687.8134765625,12.557336807250977,13.309978485107422,0.7394256591796875
icdg09siq_noramp.fits,F160W,9,101.0,0,1,2013-10-16,19:08:53,14.970785,0.06949615478515625,0.08487701416015625,94.71139526367188,208.2752227783203,178.0,1.0070812702178955,-0.300963431596756,2.4183053970336914,8686.25,12.555709838867188,13.303593635559082,0.8200087547302246
icdg09sjq_noramp.fits,F160W,9,101.0,0,1,2013-10-16,19:09:26,14.970785,0.07007598876953125,0.07930755615234375,94.71429443359375,208.2829132080078,178.0,1.0062779188156128,-0.25305458903312683,2.424603223800659,8667.005859375,12.555160522460938,13.313078880310059,0.9434050917625427
icdg09skq_noramp.fits,F160W,9,101.0,0,1,2013-10-16,19:09:59,14.970785,0.056915283203125,0.0877227783203125,94.70757293701172,208.2801971435547,178.0,1.0074315071105957,-0.22153715789318085,2.4378912448883057,8670.5986328125,12.549589157104492,13.306279182434082,0.7238566875457764
icdg09slq_noramp.fits,F160W,9,101.0,0,1,2013-10-16,19:10:32,14.970785,0.05922698974609375,0.0976715087890625,94.71663665771484,208.2758331298828,178.0,1.0022140741348267,-0.28069546818733215,2.456836700439453,8688.404296875,12.558548927307129,13.297039031982422,1.1697132587432861
icdg09smq_noramp.fits,F125W,9,101.0,1,2,2013-10-16,19:11:47,29.663755,10.171127319335938,0.0157318115234375,104.91743469238281,208.0897979736328,69.0,1.0255109071731567,-0.3359493911266327,1.7217077016830444,8765.7158203125,12.805816650390625,13.073284149169922,-0.06503785401582718
icdg09snq_noramp.fits,F125W,9,101.0,1,2,2013-10-16,19:12:35,29.663755,10.158622741699219,0.0150909423828125,104.91707611083984,208.0873260498047,69.0,1.0270817279815674,-0.29805049300193787,1.7313576936721802,8702.3955078125,12.802395820617676,13.07493782043457,0.027252892032265663
icdg09soq_noramp.fits,F125W,9,101.0,1,2,2013-10-16,19:13:23,29.663755,10.168571472167969,0.028045654296875,104.91693115234375,208.08596801757812,69.0,1.028039574623108,-0.322268545627594,1.7494474649429321,8737.7412109375,12.804231643676758,13.079268455505371,0.03115285001695156
icdg09spq_noramp.fits,F125W,9,101.0,1,2,2013-10-16,19:14:11,29.663755,10.152786254882812,0.0210113525390625,104.91576385498047,208.08724975585938,70.0,1.0305742025375366,-0.3904268741607666,1.7606348991394043,8743.9794921875,12.804250717163086,13.077726364135742,-0.22348958253860474
icdg09sqq_noramp.fits,F160W,9,101.0,1,3,2013-10-16,19:15:05,14.970785,10.19378662109375,0.03102874755859375,104.83793640136719,208.2502899169922,71.0,1.0213193893432617,-0.23003225028514862,2.405179500579834,8522.380859375,12.697168350219727,13.264097213745117,1.5506688356399536
icdg09srq_noramp.fits,F160W,9,101.0,1,3,2013-10-16,19:15:38,14.970785,10.180343627929688,0.05239105224609375,104.83385467529297,208.25608825683594,73.0,1.016875147819519,-0.18733340501785278,2.414039134979248,8396.7265625,12.700532913208008,13.269104957580566,1.3830735683441162
icdg09ssq_noramp.fits,F160W,9,101.0,1,3,2013-10-16,19:16:11,14.970785,10.18707275390625,0.05265045166015625,104.8331069946289,208.25131225585938,73.0,1.01698899269104,-0.18016652762889862,2.4438648223876953,8560.0166015625,12.703629493713379,13.258194923400879,1.3048906326293945
icdg09stq_noramp.fits,F160W,9,101.0,1,3,2013-10-16,19:16:44,14.970785,10.178421020507812,-0.0012054443359375,104.83676147460938,208.24571228027344,71.0,1.0214903354644775,-0.2625664472579956,2.359149694442749,8549.9990234375,12.706684112548828,13.257743835449219,1.2202719449996948
icdg09suq_noramp.fits,F160W,9,101.0,1,3,2013-10-16,19:17:17,14.970785,10.193527221679688,0.0295867919921875,104.83843994140625,208.25267028808594,71.0,1.0214382410049438,-0.2612563967704773,2.38285756111145,8540.283203125,12.707730293273926,13.263293266296387,1.262103796005249
icdg09svq_noramp.fits,F125W,9,101.0,2,4,2013-10-16,19:18:33,29.663755,0.0437469482421875,11.297874450683594,94.82221221923828,219.40264892578125,70.0,1.003015160560608,-0.06885059922933578,1.8276755809783936,8826.28515625,12.678521156311035,13.401108741760254,0.03379547968506813
icdg09swq_noramp.fits,F125W,9,101.0,2,4,2013-10-16,19:19:21,29.663755,0.0687103271484375,11.262374877929688,94.82785034179688,219.4027862548828,69.0,1.0043320655822754,-0.05700185149908066,1.8477622270584106,8722.138671875,12.68389892578125,13.409184455871582,0.4303988814353943
icdg09sxq_noramp.fits,F125W,9,101.0,2,4,2013-10-16,19:20:09,29.663755,0.0759124755859375,11.264862060546875,94.82527160644531,219.40289306640625,69.0,1.0041394233703613,-0.0663280263543129,1.8461941480636597,8748.716796875,12.680912971496582,13.404804229736328,0.34716272354125977
icdg09syq_noramp.fits,F125W,9,101.0,2,4,2013-10-16,19:20:57,29.663755,0.0684661865234375,11.27410888671875,94.8267822265625,219.39939880371094,70.0,1.0040028095245361,-0.021799471229314804,1.8395633697509766,8789.03125,12.686322212219238,13.404553413391113,0.18453216552734375
icdg09szq_noramp.fits,F160W,9,101.0,2,5,2013-10-16,19:21:51,14.970785,0.08618927001953125,11.308784484863281,94.73997497558594,219.64468383789062,73.0,0.998169481754303,0.015069958753883839,2.528282403945923,8423.5087890625,12.580002784729004,13.533170700073242,1.609707236289978
icdg09t0q_noramp.fits,F160W,9,101.0,2,5,2013-10-16,19:22:24,14.970785,0.09686279296875,11.31964111328125,94.74522399902344,219.6468963623047,73.0,1.0021635293960571,-0.03504057973623276,2.5417425632476807,8657.755859375,12.595486640930176,13.544405937194824,1.2688878774642944
icdg09t1q_noramp.fits,F160W,9,101.0,2,5,2013-10-16,19:22:57,14.970785,0.0921630859375,11.308128356933594,94.73474884033203,219.6483154296875,71.0,1.0025922060012817,-0.02725955657660961,2.5529897212982178,8626.0283203125,12.587701797485352,13.552978515625,1.170997977256775
icdg09t2q_noramp.fits,F160W,9,101.0,2,5,2013-10-16,19:23:30,14.970785,0.093231201171875,11.31463623046875,94.73837280273438,219.65402221679688,71.0,1.0062286853790283,-0.0639471709728241,2.5610194206237793,8678.185546875,12.590621948242188,13.5585298538208,1.2499029636383057
icdg09t3q_noramp.fits,F160W,9,101.0,2,5,2013-10-16,19:24:03,14.970785,0.112579345703125,11.333290100097656,94.7337875366211,219.66555786132812,73.0,1.0068895816802979,-0.060402948409318924,2.5199317932128906,8627.0380859375,12.586546897888184,13.56246566772461,1.1870265007019043
icdg09t4q_noramp.fits,F125W,9,101.0,3,6,2013-10-16,19:25:18,29.663755,10.170761108398438,11.291946411132812,104.90906524658203,219.39773559570312,70.0,1.0195125341415405,-0.26798272132873535,1.7131015062332153,8777.4482421875,12.795841217041016,13.395599365234375,0.12249598652124405
icdg09t5q_noramp.fits,F125W,9,101.0,3,6,2013-10-16,19:26:06,29.663755,10.206512451171875,11.266448974609375,104.91889953613281,219.3655242919922,69.0,1.0207346677780151,-0.2216772437095642,1.6842082738876343,8800.3056640625,12.820093154907227,13.381937980651855,0.1598086655139923
icdg09t6q_noramp.fits,F125W,9,101.0,3,6,2013-10-16,19:26:54,29.663755,10.177993774414062,11.292640686035156,104.92102813720703,219.38369750976562,70.0,1.0174565315246582,-0.20860087871551514,1.7248235940933228,8787.3193359375,12.815780639648438,13.386824607849121,-0.01672050543129444
icdg09t7q_noramp.fits,F125W,9,101.0,3,6,2013-10-16,19:27:42,29.663755,10.164291381835938,11.291107177734375,104.91925811767578,219.38343811035156,70.0,1.0187238454818726,-0.226151242852211,1.7218315601348877,8850.2802734375,12.816436767578125,13.38826847076416,0.2074015736579895
icdg09t8q_noramp.fits,F160W,9,101.0,3,7,2013-10-16,19:28:36,14.970785,10.202377319335938,11.294662475585938,104.85155487060547,219.62930297851562,73.0,1.0119725465774536,-0.15187223255634308,2.468456983566284,8580.0361328125,12.738004684448242,13.538790702819824,1.259308099746704
icdg09t9q_noramp.fits,F160W,9,101.0,3,7,2013-10-16,19:29:09,14.970785,10.224632263183594,11.297378540039062,104.85356140136719,219.63438415527344,71.0,1.0159761905670166,-0.20166754722595215,2.4955732822418213,8552.51953125,12.729369163513184,13.540121078491211,1.9192893505096436
icdg09taq_noramp.fits,F160W,9,101.0,3,7,2013-10-16,19:29:42,14.970785,10.219764709472656,11.303230285644531,104.85588836669922,219.63067626953125,71.0,1.0163819789886475,-0.2195645421743393,2.445073127746582,8470.029296875,12.738325119018555,13.529927253723145,1.439536452293396
icdg09tbq_noramp.fits,F160W,9,101.0,3,7,2013-10-16,19:30:15,14.970785,10.212448120117188,11.307533264160156,104.85260772705078,219.62957763671875,73.0,1.021560788154602,-0.22478488087654114,2.485193967819214,8492.298828125,12.734522819519043,13.529560089111328,1.3588396310806274
icdg09tcq_noramp.fits,F160W,9,101.0,3,7,2013-10-16,19:30:48,14.970785,10.234207153320312,11.29547119140625,104.85551452636719,219.62850952148438,71.0,1.0186092853546143,-0.18503014743328094,2.5044968128204346,8519.4248046875,12.732529640197754,13.538960456848145,1.7130322456359863
icdg09tdq_noramp.fits,F125W,9,101.0,0,8,2013-10-16,19:32:04,29.663755,0.08054351806640625,0.04427337646484375,94.84839630126953,208.12486267089844,69.0,1.0195443630218506,-0.16815297305583954,1.8286203145980835,8671.5830078125,12.697232246398926,13.135061264038086,0.03288497030735016
icdg09teq_noramp.fits,F125W,9,101.0,0,8,2013-10-16,19:32:52,29.663755,0.0847015380859375,0.05721282958984375,94.8424301147461,208.1258544921875,69.0,1.0183154344558716,-0.151447594165802,1.8132710456848145,8714.1328125,12.69417953491211,13.143145561218262,0.05371992290019989
icdg09tfq_noramp.fits,F125W,9,101.0,0,8,2013-10-16,19:33:40,29.663755,0.086151123046875,0.05226898193359375,94.8456802368164,208.12608337402344,69.0,1.019357442855835,-0.13556945323944092,1.8348997831344604,8585.48046875,12.696765899658203,13.151222229003906,-0.07860702276229858
icdg09tgq_noramp.fits,F125W,9,101.0,0,8,2013-10-16,19:34:28,29.663755,0.08333587646484375,0.067291259765625,94.8468246459961,208.12899780273438,70.0,1.0213375091552734,-0.21571598947048187,1.8377093076705933,8696.9052734375,12.692798614501953,13.146373748779297,-0.002432008972391486
icdg09thq_noramp.fits,F160W,9,101.0,0,9,2013-10-16,19:35:22,14.970785,0.1128082275390625,0.10997772216796875,94.7542495727539,208.29530334472656,73.0,1.0103024244308472,-0.18679402768611908,2.4958622455596924,8665.5693359375,12.588732719421387,13.324968338012695,0.7159910202026367
icdg09tiq_noramp.fits,F160W,9,101.0,0,9,2013-10-16,19:35:55,14.970785,0.1110992431640625,0.10849761962890625,94.75607299804688,208.3006134033203,73.0,1.01105797290802,-0.18776828050613403,2.5326650142669678,8660.9921875,12.588672637939453,13.333297729492188,0.9509046077728271
icdg09tjq_noramp.fits,F160W,9,101.0,0,9,2013-10-16,19:36:28,14.970785,0.1503143310546875,0.14214324951171875,94.77191925048828,208.32461547851562,73.0,1.0109634399414062,-0.1307002305984497,2.514906167984009,8740.27734375,12.610228538513184,13.338475227355957,1.0776690244674683
icdg09tkq_noramp.fits,F160W,9,101.0,0,9,2013-10-16,19:37:01,14.970785,0.12706756591796875,0.101898193359375,94.74524688720703,208.2848663330078,73.0,1.011582374572754,-0.1618887037038803,2.486617088317871,8684.525390625,12.575837135314941,13.315828323364258,0.8600144386291504
icdg09tlq_noramp.fits,F160W,9,101.0,0,9,2013-10-16,19:37:34,14.970785,0.106048583984375,0.11423492431640625,94.7566909790039,208.300048828125,73.0,1.0092339515686035,-0.16506776213645935,2.5101611614227295,8658.6123046875,12.587871551513672,13.328100204467773,0.9383673667907715
icdg09tmq_noramp.fits,F125W,9,101.0,1,10,2013-10-16,19:38:49,29.663755,10.219039916992188,0.042633056640625,104.95362854003906,208.10958862304688,70.0,1.0316743850708008,-0.36748942732810974,1.7512218952178955,8814.4921875,12.865511894226074,13.108373641967773,-0.15958663821220398
icdg09tnq_noramp.fits,F125W,9,101.0,1,10,2013-10-16,19:39:37,29.663755,10.212203979492188,0.03644561767578125,104.95940399169922,208.10044860839844,70.0,1.0335986614227295,-0.379353791475296,1.7668267488479614,8832.107421875,12.871809005737305,13.103592872619629,-0.22865664958953857
icdg09toq_noramp.fits,F125W,9,101.0,1,10,2013-10-16,19:40:25,29.663755,10.21484375,0.05310821533203125,104.96036529541016,208.10635375976562,70.0,1.034733772277832,-0.3806236684322357,1.7600370645523071,8789.3896484375,12.874506950378418,13.10175895690918,-0.23638150095939636
icdg09tpq_noramp.fits,F125W,9,101.0,1,10,2013-10-16,19:41:13,29.663755,10.268753051757812,0.0733489990234375,104.96431732177734,208.10777282714844,69.0,1.0341506004333496,-0.3411785066127777,1.8168878555297852,8829.3740234375,12.892644882202148,13.110600471496582,-0.11758995801210403
icdg09tqq_noramp.fits,F160W,9,101.0,1,11,2013-10-16,19:42:07,14.970785,10.241424560546875,0.06805419921875,104.88520050048828,208.2898712158203,73.0,1.0199480056762695,-0.23737607896327972,2.379146099090576,8593.9912109375,12.780316352844238,13.308384895324707,1.4298629760742188
icdg09trq_noramp.fits,F160W,9,101.0,1,11,2013-10-16,19:42:40,14.970785,10.278244018554688,0.0709381103515625,104.88075256347656,208.27944946289062,71.0,1.025996446609497,-0.31296873092651367,2.426121950149536,8433.0068359375,12.769021034240723,13.303020477294922,1.6057510375976562
icdg09tsq_noramp.fits,F160W,9,101.0,1,11,2013-10-16,19:43:13,14.970785,10.263771057128906,0.0670013427734375,104.88349914550781,208.28436279296875,73.0,1.0242782831192017,-0.2801288664340973,2.3989126682281494,8559.0390625,12.776888847351074,13.300171852111816,1.4696273803710938
icdg09ttq_noramp.fits,F160W,9,101.0,1,11,2013-10-16,19:43:46,14.970785,10.245468139648438,0.08443450927734375,104.88644409179688,208.27761840820312,73.0,1.0222593545913696,-0.2863556742668152,2.4110238552093506,8539.0283203125,12.780861854553223,13.29989242553711,1.6361591815948486
icdg09tuq_noramp.fits,F160W,9,101.0,1,11,2013-10-16,19:44:19,14.970785,10.283470153808594,0.0677947998046875,104.88265991210938,208.28878784179688,71.0,1.0247647762298584,-0.2753831446170807,2.3583173751831055,8588.123046875,12.777775764465332,13.303945541381836,1.1328595876693726
icdg09tvq_noramp.fits,F125W,9,101.0,1,12,2013-10-16,19:44:58,29.663755,10.207939147949219,0.046539306640625,104.9652099609375,208.11181640625,70.0,1.034757375717163,-0.35035598278045654,1.7963780164718628,8792.49609375,12.883702278137207,13.11103343963623,-0.14289331436157227
icdg09twq_noramp.fits,F125W,9,101.0,1,12,2013-10-16,19:45:46,29.663755,10.260543823242188,0.07089996337890625,104.9689712524414,208.11143493652344,70.0,1.0347049236297607,-0.3435921370983124,1.8116909265518188,8763.2265625,12.899425506591797,13.116095542907715,-0.2328227013349533
icdg09txq_noramp.fits,F125W,9,101.0,1,12,2013-10-16,19:46:34,29.663755,10.241607666015625,0.0903167724609375,104.9651870727539,208.12118530273438,70.0,1.0342178344726562,-0.31628116965293884,1.8006789684295654,8754.779296875,12.895153045654297,13.140766143798828,-0.27375346422195435
icdg09tyq_noramp.fits,F125W,9,101.0,1,12,2013-10-16,19:47:22,29.663755,10.264305114746094,0.08342742919921875,104.97339630126953,208.1131134033203,70.0,1.0364196300506592,-0.28801167011260986,1.7506000995635986,8759.787109375,12.902155876159668,13.123002052307129,-0.31902867555618286
icdg10u0q_noramp.fits,F125W,10,129.0,0,0,2013-10-16,20:40:40,29.663755,15.936790466308594,8.246467590332031,129.1988983154297,222.09097290039062,118.0,1.0080556869506836,-0.18043778836727142,1.7480964660644531,8965.38671875,13.178357124328613,13.075504302978516,-0.010694143362343311
icdg10u1q_noramp.fits,F125W,10,129.0,0,0,2013-10-16,20:41:28,29.663755,15.942550659179688,8.251388549804688,129.1893310546875,222.09976196289062,1.0,1.0251272916793823,-0.19457945227622986,1.7586675882339478,8961.79296875,13.164194107055664,13.084818840026855,0.15055058896541595
icdg10u2q_noramp.fits,F125W,10,129.0,0,0,2013-10-16,20:42:16,29.663755,15.933944702148438,8.252227783203125,129.18801879882812,222.09567260742188,1.0,1.026304841041565,-0.2233014702796936,1.7045886516571045,9003.837890625,13.16215705871582,13.079116821289062,-0.08514725416898727
icdg10u3q_noramp.fits,F125W,10,129.0,0,0,2013-10-16,20:43:04,29.663755,15.935073852539062,8.241493225097656,129.18292236328125,222.09707641601562,1.0,1.0263766050338745,-0.2295801192522049,1.7431217432022095,8990.64453125,13.161362648010254,13.082230567932129,-0.11913172900676727
icdg10u4q_noramp.fits,F160W,10,129.0,0,1,2013-10-16,20:43:58,14.970785,16.031150817871094,8.287307739257812,129.11260986328125,222.27391052246094,123.0,1.008541464805603,-0.047553159296512604,2.471832275390625,8603.55078125,13.097925186157227,13.300556182861328,1.1089621782302856
icdg10u5q_noramp.fits,F160W,10,129.0,0,1,2013-10-16,20:44:31,14.970785,16.01660919189453,8.275283813476562,129.11148071289062,222.2744903564453,123.0,1.0089291334152222,-0.0889723002910614,2.460719347000122,8550.6943359375,13.092700004577637,13.303272247314453,1.1487462520599365
icdg10u6q_noramp.fits,F160W,10,129.0,0,1,2013-10-16,20:45:04,14.970785,16.01874542236328,8.281387329101562,129.10414123535156,222.2765655517578,123.0,1.0098230838775635,-0.1191537007689476,2.4182562828063965,8583.1044921875,13.086108207702637,13.30472183227539,1.006554126739502
icdg10u7q_noramp.fits,F160W,10,129.0,0,1,2013-10-16,20:45:37,14.970785,16.03436279296875,8.276466369628906,129.10968017578125,222.2774658203125,123.0,1.0094561576843262,-0.10571764409542084,2.4712765216827393,8547.0029296875,13.08957290649414,13.308478355407715,0.889595627784729
icdg10u8q_noramp.fits,F160W,10,129.0,0,1,2013-10-16,20:46:10,14.970785,16.00597381591797,8.270713806152344,129.10549926757812,222.27304077148438,7.0,1.0247230529785156,-0.09801731258630753,2.4807558059692383,8556.6201171875,13.08394718170166,13.287286758422852,1.6208361387252808
icdg10u9q_noramp.fits,F125W,10,129.0,0,2,2013-10-16,20:46:49,29.663755,15.924400329589844,8.246124267578125,129.1815643310547,222.1051025390625,152.0,1.0129454135894775,-0.2154373824596405,1.7751977443695068,8958.19921875,13.166351318359375,13.094039916992188,-0.06168906390666962
icdg10uaq_noramp.fits,F125W,10,129.0,0,2,2013-10-16,20:47:37,29.663755,15.940841674804688,8.258018493652344,129.171630859375,222.1015167236328,1.0,1.0270880460739136,-0.241884246468544,1.7476471662521362,8832.064453125,13.142440795898438,13.093667984008789,-0.11762231588363647
icdg10ubq_noramp.fits,F125W,10,129.0,0,2,2013-10-16,20:48:25,29.663755,15.93328857421875,8.260879516601562,129.1776885986328,222.10533142089844,1.0,1.0277589559555054,-0.2543571889400482,1.7508784532546997,8967.79296875,13.156678199768066,13.097790718078613,-0.0012679295614361763
icdg10ucq_noramp.fits,F125W,10,129.0,0,2,2013-10-16,20:49:13,29.663755,15.921905517578125,8.229896545410156,129.17784118652344,222.10198974609375,152.0,1.0119739770889282,-0.21597878634929657,1.7518141269683838,8881.80859375,13.151835441589355,13.088687896728516,-0.13523633778095245
icdg10udq_noramp.fits,F160W,10,129.0,0,3,2013-10-16,20:50:07,14.970785,16.03050994873047,8.290611267089844,129.1052703857422,222.2760009765625,123.0,1.0095418691635132,-0.15203586220741272,2.434903621673584,8596.509765625,13.086291313171387,13.306130409240723,0.8438768982887268
icdg10ueq_noramp.fits,F160W,10,129.0,0,3,2013-10-16,20:50:40,14.970785,16.012649536132812,8.275871276855469,129.09803771972656,222.28382873535156,7.0,1.028836727142334,-0.13059403002262115,2.4217031002044678,8593.0029296875,13.07819938659668,13.29955005645752,1.6752128601074219
icdg10ufq_noramp.fits,F160W,10,129.0,0,3,2013-10-16,20:51:13,14.970785,16.00983428955078,8.277687072753906,129.09915161132812,222.2809600830078,7.0,1.0284854173660278,-0.12821261584758759,2.4294073581695557,8602.8759765625,13.07760238647461,13.299956321716309,1.4968211650848389
icdg10ugq_noramp.fits,F160W,10,129.0,0,3,2013-10-16,20:51:46,14.970785,16.017669677734375,8.300376892089844,129.1006622314453,222.27719116210938,123.0,1.0132982730865479,-0.20103861391544342,2.481314182281494,8560.8759765625,13.082433700561523,13.309544563293457,0.8793913125991821
icdg10uhq_noramp.fits,F160W,10,129.0,0,3,2013-10-16,20:52:19,14.970785,15.997360229492188,8.306144714355469,129.10658264160156,222.28036499023438,6.0,1.030092477798462,-0.13350529968738556,2.4095468521118164,8646.068359375,13.086969375610352,13.297744750976562,1.3540657758712769
icdg10uiq_noramp.fits,F125W,10,129.0,0,4,2013-10-16,20:52:58,29.663755,15.966697692871094,8.284378051757812,129.17271423339844,222.10899353027344,1.0,1.0273717641830444,-0.25408512353897095,1.758976936340332,8910.0068359375,13.142396926879883,13.106229782104492,-0.050762563943862915
icdg10ujq_noramp.fits,F125W,10,129.0,0,4,2013-10-16,20:53:46,29.663755,15.95355224609375,8.282516479492188,129.17196655273438,222.10704040527344,1.0,1.0266062021255493,-0.24630655348300934,1.751942753791809,8925.625,13.149392127990723,13.099738121032715,-0.05692286044359207
icdg10ukq_noramp.fits,F125W,10,129.0,0,4,2013-10-16,20:54:34,29.663755,15.930801391601562,8.257667541503906,129.1748504638672,222.10775756835938,152.0,1.0139491558074951,-0.22379162907600403,1.7728357315063477,8914.509765625,13.151734352111816,13.100846290588379,-0.12603363394737244
icdg10ulq_noramp.fits,F125W,10,129.0,0,4,2013-10-16,20:55:22,29.663755,15.915885925292969,8.256111145019531,129.17385864257812,222.1080780029297,152.0,1.0145398378372192,-0.25103163719177246,1.7217482328414917,8970.7333984375,13.161368370056152,13.09997272491455,-0.1010453924536705
icdg10umq_noramp.fits,F160W,10,129.0,0,5,2013-10-16,20:56:16,14.970785,16.0230712890625,8.308074951171875,129.0983428955078,222.27996826171875,7.0,1.0296775102615356,-0.16584357619285583,2.416510581970215,8561.998046875,13.075887680053711,13.30050277709961,1.8775913715362549
icdg10unq_noramp.fits,F160W,10,129.0,0,5,2013-10-16,20:56:49,14.970785,16.021240234375,8.294441223144531,129.10313415527344,222.28057861328125,7.0,1.028468132019043,-0.14248840510845184,2.4630722999572754,8662.6591796875,13.084725379943848,13.296131134033203,1.441067099571228
icdg10uoq_noramp.fits,F160W,10,129.0,0,5,2013-10-16,20:57:22,14.970785,16.008468627929688,8.302375793457031,129.10430908203125,222.2830810546875,7.0,1.033130407333374,-0.22129672765731812,2.4996285438537598,8561.7119140625,13.086817741394043,13.301203727722168,1.944091796875
icdg10upq_noramp.fits,F160W,10,129.0,0,5,2013-10-16,20:57:55,14.970785,16.018402099609375,8.317268371582031,129.10623168945312,222.28990173339844,123.0,1.013777256011963,-0.247778981924057,2.4546172618865967,8582.40625,13.08615779876709,13.31965446472168,0.8804981708526611
icdg10uqq_noramp.fits,F160W,10,129.0,0,5,2013-10-16,20:58:28,14.970785,16.026046752929688,8.303428649902344,129.10247802734375,222.28733825683594,7.0,1.0287110805511475,-0.13338039815425873,2.4424922466278076,8597.501953125,13.083564758300781,13.30428695678711,1.628150463104248
icdg10urq_noramp.fits,F125W,10,129.0,0,6,2013-10-16,20:59:07,29.663755,15.960929870605469,8.275749206542969,129.1808319091797,222.1082305908203,152.0,1.0130705833435059,-0.21845586597919464,1.7545257806777954,8929.0126953125,13.163055419921875,13.099343299865723,-0.013787527568638325
icdg10usq_noramp.fits,F125W,10,129.0,0,6,2013-10-16,20:59:55,29.663755,15.944931030273438,8.290084838867188,129.1919708251953,222.09654235839844,152.0,1.016659140586853,-0.2710699737071991,1.727260708808899,8898.67578125,13.17145824432373,13.097295761108398,-0.15730245411396027
icdg10utq_noramp.fits,F125W,10,129.0,0,6,2013-10-16,21:00:43,29.663755,15.924018859863281,8.322341918945312,129.1490478515625,222.15414428710938,253.0,1.0151132345199585,-0.3288537859916687,1.7601982355117798,8787.048828125,13.12807559967041,13.169947624206543,-0.08692269772291183
icdg10uuq_noramp.fits,F125W,10,129.0,0,6,2013-10-16,21:01:31,29.663755,15.956504821777344,8.294387817382812,129.1951446533203,222.1090850830078,152.0,1.0161885023117065,-0.2713058292865753,1.750040888786316,8874.1708984375,13.181723594665527,13.110283851623535,-0.27480441331863403
icdg10uvq_noramp.fits,F160W,10,129.0,0,7,2013-10-16,21:02:25,14.970785,16.019798278808594,8.307846069335938,129.10313415527344,222.3126678466797,7.0,1.0267245769500732,-0.1869785636663437,2.447817087173462,8623.67578125,13.088252067565918,13.327377319335938,1.5239070653915405
icdg10uwq_noramp.fits,F160W,10,129.0,0,7,2013-10-16,21:02:58,14.970785,16.030189514160156,8.308479309082031,129.11306762695312,222.29953002929688,7.0,1.0290342569351196,-0.1930302083492279,2.4639573097229004,8644.169921875,13.100722312927246,13.319910049438477,1.5689163208007812
icdg10uxq_noramp.fits,F160W,10,129.0,0,7,2013-10-16,21:03:31,14.970785,16.03394317626953,8.333427429199219,129.1079559326172,222.30723571777344,7.0,1.0347394943237305,-0.2670195400714874,2.4018049240112305,8587.6513671875,13.095525741577148,13.327912330627441,1.5719488859176636
icdg10uyq_noramp.fits,F160W,10,129.0,0,7,2013-10-16,21:04:04,14.970785,16.019561767578125,8.331161499023438,129.107177734375,222.31080627441406,6.0,1.0304112434387207,-0.21981357038021088,2.369457244873047,8592.498046875,13.094049453735352,13.328423500061035,1.7149989604949951
icdg10uzq_noramp.fits,F160W,10,129.0,0,7,2013-10-16,21:04:37,14.970785,16.02692413330078,8.330291748046875,129.11181640625,222.304443359375,7.0,1.0339219570159912,-0.2533443868160248,2.452211380004883,8624.1357421875,13.100769996643066,13.321764945983887,1.6479030847549438
