      4.89416      4.71724    0.0332040    0.0486473
     0.713836      1.10410    0.0542467   -0.0273930
     -3.77038      2.74567   -0.0511543    0.0457602
      2.54814     -17.0759    0.0209275    0.0220161
      3.07949      2.07946   -0.0269634   -0.0244097
      3.76036     -3.42128    0.0513168    0.0265323
     -6.71322      1.60878   -0.0501715    0.0310561
      1.51452      9.68600   0.00713546    0.0422237
      4.09394     -5.55090   -0.0291881   -0.0189898
      4.46360      14.7137   -0.0140915    0.0425590
    -0.657848     -6.26868   -0.0464269    0.0439891
      2.79078      5.05964    0.0524676   -0.0172854
      4.23262     -2.56026   -0.0507974   -0.0214359
      3.17654     -3.47021   -0.0442114    0.0101587
    -0.209942   -0.0131472    0.0533689   0.00514627
      5.29226    -0.835196   -0.0541225   -0.0401701
      1.64472      1.65792    0.0451849    0.0408392
      5.12350     -8.76534   -0.0376016   -0.0482441
     0.951380   -0.0366427    0.0174503    0.0122481
      1.84247     -7.98945    0.0457540  -0.00286704
     -12.6164     -15.9011   -0.0418752   -0.0277375
     -7.66019      12.3319   -0.0476691   -0.0422628
    -0.296888     -4.93925    0.0544636   -0.0169803
     -5.32334     -3.27600    0.0503731    0.0462957
      5.18411      2.04062   -0.0500119   -0.0135820
      5.79781      7.17065    0.0500420   -0.0401269
    0.0882712     -2.29027   -0.0271043    0.0477185
    -0.762712      1.16721   -0.0540566   -0.0409990
     -8.52152      7.39432  -0.00972470   -0.0306859
    -0.977739     -7.22251  -0.00724701    0.0483038
      1.87645      5.00703    0.0386581  -0.00185079
      4.64871      2.26945    0.0450107   -0.0438648
     -3.13515     -1.13102    0.0407311    0.0358014
     -11.2119      9.66544    0.0505128    0.0434764
     -4.28294     -4.57917    0.0501402   -0.0241067
     -11.0880      10.6085    0.0280624    0.0348442
      3.21062      3.38630   -0.0498380   -0.0350033
      2.42105      1.61037   -0.0279004    0.0301652
     0.115161     0.295274   -0.0353310   -0.0479930
     -1.82395      4.50959   -0.0441648   0.00284368
      4.94446      2.31277    0.0177109   -0.0468333
      3.52461      1.23399   0.00972053   -0.0426738
     -10.0712      12.9975    0.0245814   0.00117489
     0.370850    0.0758108   -0.0449203   -0.0225300
     -4.68562      4.87704   -0.0520561    0.0310061
     -1.46453      4.72508    0.0155825    0.0445379
      18.3914      9.45587   -0.0367173   -0.0158022
    -0.305425      9.78297    0.0527086    0.0453172
     -2.85670    -0.515469   -0.0396714  -0.00664124
      1.67929    -0.555710    0.0474649   -0.0172793
    -0.362366      12.1791    0.0443581   -0.0391330
     -7.01217      5.23442   0.00366964   -0.0491442
     -2.44824     -4.18393    0.0219663    0.0408700
     0.333370   -0.0515624   -0.0511413    0.0143421
      2.59121      13.4443    0.0312019   -0.0168680
    -0.802444     -1.04806   -0.0513503    0.0141524
     -7.72588      5.49237   -0.0509754  -0.00397265
     0.494752     0.417855  -0.00302788   -0.0252618
     -6.51758      1.90885  -0.00760775    0.0239088
      21.1918      11.1414   -0.0502726   -0.0373486
     -1.11386      6.63568    0.0345589    0.0400725
      6.21567     -10.0916   -0.0525782    0.0253258
    -0.787896     0.588444   -0.0483115    0.0273481
      13.1163     -6.86675   -0.0364898   -0.0363275
    -0.913173     -1.79773   -0.0287138   -0.0464007
     -13.8470     -7.35339   -0.0409632    0.0401228
      6.77713     -24.7894    0.0513280   -0.0439968
      4.58309      4.08227    0.0322521   -0.0218394
      8.72811     -2.00450    0.0563337   0.00246220
      2.90533    -0.169021    0.0309137    0.0423785
     -9.39706      1.53536    0.0352921    0.0130730
      10.2465    -0.257194   -0.0518867    0.0454942
     -1.90109      2.85024   -0.0310385    0.0385063
      1.29118      1.35717   -0.0518984   -0.0394676
     -2.91629     -2.70187   -0.0274515   -0.0481461
     0.440222      1.95661   -0.0249373    0.0119824
     -8.70181     -3.67460   -0.0518998   -0.0434787
     -1.58532     0.369633   -0.0315259   -0.0360262
   -0.0436884    0.0700212    0.0153112   -0.0215650
      2.96076   -0.0538733    0.0143388    0.0174094
     -3.70146      6.84167   -0.0526856    0.0371091
    -0.414130    -0.188676    0.0331352    0.0417286
      3.84205     -3.75644    0.0428452   -0.0468386
      8.52149   -0.0977636    0.0101058    0.0267413
      7.86864      4.22393    0.0379412   -0.0464608
      7.00876      7.72177  -0.00236734    0.0496478
      11.2126      7.13550   -0.0526070   -0.0361620
    -0.503219      7.33127  -0.00234586   -0.0404488
     -4.50265     -1.30706 -0.000218901    0.0425768
     -14.2133     -10.4902    0.0490244   0.00467195
      7.96001    -0.721802    0.0129755   -0.0490691
    -0.761047     0.725118   -0.0513629    0.0454624
     -2.24644     -3.45926    0.0511575    0.0153751
     -1.75322      8.75739   -0.0521039    0.0452552
     -7.97249     -15.2390  -0.00898771    0.0490607
     -3.33222     -5.33260    0.0486647    0.0422747
      15.1576     -5.46701   -0.0413449    0.0114248
    0.0176263  -0.00622950  -0.00658503   0.00208398
      1.73511    -0.539700    0.0503225   -0.0127778
     0.395513    -0.971476   -0.0393990  -0.00976056
     0.450976     -1.59553   -0.0198586   -0.0287909
      3.08995      1.84312   -0.0285939    0.0398028
     0.334156    -0.396812   -0.0461535    0.0293031
     -17.7450     -2.85341   -0.0548842   -0.0377532
    -0.422619     0.422807    0.0273380   -0.0225983
      2.06413    0.0875769   -0.0223752   -0.0264949
     -1.89151    -0.883463   -0.0346586   -0.0330273
      3.07306      2.26380   -0.0246437   -0.0493327
    -0.452856     -10.3567    0.0194929    0.0376410
     -1.51672      5.16111  -0.00810482   -0.0377443
     0.712236     -12.7109    0.0512300   -0.0441656
    -0.559441    0.0627612   -0.0251417   -0.0188670
     -2.64705     -8.68699   -0.0459012   -0.0439371
     -7.51267      2.90653  -0.00541653    0.0244358
      1.48061     -2.55425  -0.00863992   -0.0180971
     -1.95274      1.10987   -0.0170314   -0.0318111
 -9.44360e-05    0.0128020 -1.62117e-05  -0.00441340
   -0.0668099    -0.402876    0.0222402    0.0323001
      3.99381      9.05952   0.00211156   -0.0189700
      1.19867      2.90443   -0.0507662    0.0264166
     -5.62053    -0.733441   -0.0413112   -0.0457263
      8.99559     -2.52745   0.00108718   -0.0107931
     0.543249    -0.744153    0.0168591   -0.0431331
      6.45002      3.45295   -0.0198504   -0.0162681
     -3.01440      2.64500   0.00588335    0.0424755
      1.75858     -10.4390    0.0511970    0.0216248
     -10.2434      7.32218    0.0509493   -0.0424979
   -0.0175527     -8.83867   0.00583215   -0.0415785
     -1.58629     -1.01603   -0.0341339   0.00402664
     -13.3310     -9.76895    0.0484855   -0.0435881
     -2.11090      2.16019    0.0339450   -0.0400042
     -2.09929     -1.54098    0.0293935   -0.0147091
    0.0366940     0.446540   -0.0129407   -0.0199138
     0.360596      2.33397   -0.0443447   -0.0417674
      2.63482     -1.35365    0.0432873    0.0391326
    -0.203549    -0.326519    0.0498133    0.0444822
    -0.217617     -4.24772    0.0519304    0.0476470
      3.65392     -5.11621    0.0491048    0.0315760
      3.78755     -8.05419    0.0532892    0.0174459
    -0.669850     0.376931   -0.0484006   -0.0356760
     -4.78345      4.81244   -0.0511697    0.0419611
     -3.75372      9.77908   -0.0524109    0.0443143
      1.71065     -4.13074    0.0546327    0.0347516
     0.356566     0.737303   -0.0442054    0.0438680
      5.09138      1.85085   -0.0290479    0.0385187
     -1.84882     -3.58126   -0.0416450   -0.0277394
     0.165760    -0.354026   -0.0430703    0.0397999
     -4.89984     -7.27436   -0.0302793    0.0480279
      5.75998     -11.7336    0.0515238   -0.0455798
     -3.06273     -3.11333    0.0219220    0.0325183
     0.319348    -0.160549   -0.0509340    0.0371890
      2.96412     -2.92870    0.0126765   -0.0219860
      5.10941      8.52929   -0.0318052    0.0105461
      2.14823      1.23187   -0.0426880   -0.0478683
      1.66816     -3.90335    0.0505751   -0.0254631
      11.6305     -6.03822    0.0455062    0.0126393
     -1.35455     -10.7024    0.0441097   -0.0427757
      4.88988      10.2622    0.0328064   -0.0479769
     -4.82327     -2.91911   -0.0486424   -0.0245645
      10.9134      11.2219    0.0271525   -0.0471329
      14.5513      12.5685    0.0204547    0.0222370
     -9.59222     0.215908   -0.0347328   -0.0440243
      5.32481      5.12245   -0.0519230   -0.0329447
      6.36091      6.52655   -0.0418194   0.00800055
      1.91827      6.67507    0.0267874    0.0459290
      1.43379      1.57226   -0.0239272    0.0213157
     -7.29784     -8.18492    0.0535894    0.0426029
    -0.751266      1.07593   -0.0554253   -0.0231059
     -2.34278     -2.87890    0.0486190   -0.0304134
      12.0244     -11.0855  -0.00861894    0.0258340
      4.46375      13.7297   -0.0141161    0.0430232
     -8.22408     -7.46354    0.0500682    0.0140389
     0.211646    -0.422507   -0.0482229    0.0245086
      1.48950     -1.41791  -0.00363585    0.0238529
      15.5984      5.71406    0.0358141    0.0449657
     -3.86692    -0.239217   -0.0381470    0.0471545
     -6.63945      9.14441   -0.0463554   -0.0364952
    -0.404219     0.783397    0.0357149    0.0441218
     -1.47467      7.94146    0.0117143    0.0175475
     -3.07793      1.19137    0.0249754   -0.0446273
      6.23799     -5.52159   -0.0506678  -0.00895626
      1.76195      2.41768    0.0499331   -0.0254514
     0.504272    -0.851967   0.00135960   -0.0345704
  -0.00846288    0.0581544   0.00296480   -0.0185601
     -6.08920     -1.18879    0.0293848    0.0449441
    -0.377479    -0.426384    0.0400868    0.0241861
     0.649613      2.04348    0.0487067   -0.0120587
     0.135836      4.47657   -0.0383193  -0.00954759
     0.161703    -0.874001   -0.0458780   -0.0346867
     -8.76848     -2.38753   -0.0498014    0.0326044
     -2.36017      3.48557    0.0419607  -0.00390347
     -1.28080      27.3642    0.0506212   -0.0362768
     -5.47891      2.76563   0.00995512    0.0441214
      15.1130      1.52599   -0.0326236   0.00933307
     -9.31588     -6.68474    0.0489767   -0.0420024
     -3.41015     -1.75365    0.0321754   -0.0432413
     -3.62662     -8.64851   -0.0417117   -0.0393474
      9.39548     -9.84764   -0.0385392   -0.0373901
    -0.137899   -0.0402858    0.0417783    0.0134611
    -0.810592     -7.94300   -0.0506293   -0.0182578
     -2.78502     0.150976   -0.0526756   -0.0387743
     -1.84218     0.279380   -0.0440264   -0.0481982
      11.6637      5.46863    0.0456061  -0.00965823
     -6.38134      1.10720    0.0414890   -0.0274130
     -8.04624      10.2906    0.0149205   -0.0484918
      2.25451      2.76144   -0.0523509    0.0450060
     -3.61088      12.0613   -0.0408331   -0.0187947
     -2.90957     -4.91808   -0.0300414   -0.0250232
    -0.676368      2.42842   -0.0485442   -0.0240638
     -12.5518     -2.06438   -0.0217886    0.0175128
      11.6363     -1.91391    0.0455779   -0.0228943
      19.0795      12.6610   -0.0244943    0.0435383
     -2.94044      3.97783   -0.0207996   0.00717941
     -3.27941      1.42475    0.0502292   -0.0231118
     -4.03981      3.24893    0.0130295   -0.0491419
      2.49267     -1.27955  -0.00230604    0.0428114
    -0.520858     -2.12078  -0.00882833    0.0299219
     0.421128     0.143638   -0.0312931   -0.0358024
     0.275127   -0.0865206   -0.0548521    0.0235629
     -5.49233      11.1011   0.00312238   -0.0260850
    -0.394653    -0.381452    0.0366687    0.0341206
    -0.454370     -1.03630    0.0200270    0.0117022
      2.56766     -4.78035    0.0257073   -0.0421087
      18.7831    -0.250293    0.0518393    0.0477002
     -9.88555      2.64666   -0.0331836    0.0408179
     -12.1230      8.21246    0.0362350   -0.0458297
     -3.54350     -3.49309   -0.0172147   0.00149489
     0.273696     -1.59831   -0.0519362   -0.0310951
     -2.09184      3.11446    0.0294953   -0.0318546
     -1.54869      5.07975   -0.0211314   -0.0229327
     -1.73280    -0.381820   -0.0507142    0.0332435
     -1.05177     -6.03328    0.0184790    0.0112059
    -0.511489     0.367858  -0.00577219   -0.0355075
     -5.13351    -0.795796    0.0386042   -0.0449659
      2.12032     -1.07396   -0.0371312    0.0218851
     0.270689    0.0289459   -0.0561251   -0.0101103
      1.95282     -3.61337    0.0150015   -0.0357432
     -1.09769     -1.09274    0.0319668    0.0276852
      3.06248     -1.97398   -0.0218940  -0.00893529
     -3.50530     0.960603  -0.00234671    0.0110839
     -4.19779     -2.36587    0.0487925    0.0390223
     -8.08543      1.31800    0.0261973   -0.0457979
   -0.0295824    -0.101489    0.0110911    0.0299470
      1.41783     0.132301   -0.0323772   -0.0339484
     0.996759    -0.373978   0.00193316    0.0391333
     -2.11302     -1.65482    0.0329055   -0.0420723
     0.416417      2.44964   -0.0303456   -0.0174870
    -0.348004      6.79562    0.0478993    0.0439014
     -2.42481     -1.00989    0.0307641   0.00405131
    -0.394043     -1.39354    0.0366955    0.0317228
    0.0547642      14.5727   -0.0173023    0.0252370
     0.265772      2.13815   -0.0550754   -0.0362486
      7.49576     -5.26747 -0.000976270    0.0442299
    0.0515063    -0.171270   -0.0171927    0.0425317
     0.821372    -0.771524    0.0462897   -0.0458772
     -5.19944      1.59090    0.0485266    0.0299145
    -0.639222      6.54487   -0.0418546    0.0138150
      5.36167      1.99975   -0.0473772 -0.000978611
      4.02272      1.76143  -0.00735225    0.0491316
     -7.60593      1.84307   -0.0376491    0.0360228
      1.25603      4.46022   -0.0513465   -0.0150387
   -0.0976426     -6.68469    0.0293742   -0.0458173
     -2.68222     -1.27375   -0.0493353    0.0442252
     -1.27646     -2.27634    0.0533968    0.0468842
     -7.51114     -3.10397  -0.00466822    0.0266692
      8.32824      16.1416   -0.0513222   -0.0363209
     0.476037     -5.23405  -0.00945797    0.0426756
     -6.88957     -9.14832   -0.0339560    0.0380977
     -7.45717     -4.95223    0.0184915   -0.0132108
     -3.87137      15.5206   -0.0359970   0.00723829
    -0.695345    -0.742397   -0.0522901   -0.0467167
      5.13547      6.60211   -0.0374534    0.0317808
      1.49343     -1.82834  -0.00367332   -0.0390031
    -0.864027      4.76674   -0.0388062    0.0468601
     -2.00347     0.515281   0.00163689   0.00618987
      1.31610     0.204660   -0.0519418   -0.0442911
      11.0374      5.46130   -0.0130698   -0.0149255
     -3.21113     -2.13605    0.0524627    0.0362682
     -1.40773     -11.9802    0.0358699  -0.00514919
     -4.94952     -5.58126   -0.0173582   -0.0282370
     -2.80262     -2.26470   -0.0482269    0.0463523
      15.4060     -3.31157   -0.0326566    0.0412823
     -1.74615     0.505266   -0.0502550  0.000887300
     0.752922    -0.984912    0.0557903  -0.00395890
      7.39864      6.75343   -0.0352991    0.0433348
     -9.00206     -1.77774  4.67740e-05   -0.0486342
     -6.16744     -10.9737    0.0472946  -0.00783881
     -3.48995    -0.169153   0.00521677    0.0387319
     -1.22223      6.44030    0.0489694   -0.0193570
     -4.83106      3.82514   -0.0455164    0.0411844
      1.88001   -0.0195746    0.0378212   0.00700682
      2.27188     -1.99866   -0.0563633  -0.00143016
    -0.272027     -2.80299    0.0530427   -0.0420859
     -4.55149      3.27224   -0.0214865   -0.0447838
     -8.48372     -4.87821   0.00683831   -0.0301182
     0.621279      2.47421    0.0383667  -0.00772232
      6.31944     -5.14153   -0.0512480    0.0342649
     -11.2466     -15.7984    0.0527162   -0.0428787
     -8.92620     0.265452   -0.0248465   -0.0493168
      3.02402      4.61807  -0.00756387    0.0371331
      1.37775      3.68862   -0.0395137    0.0415674
     -2.63213     -3.29966   -0.0416636    0.0425097
      10.7282      19.5100    0.0510340   0.00484011
     -2.09926      1.71454    0.0315687    0.0486216
     0.503475     -6.37626   0.00239247    0.0339768
      2.43479    -0.527814   -0.0246942   -0.0104693
     -6.09780     -5.82842    0.0305430   -0.0418552
